line	valence	arousal	dominance
none	0	0	0
yes, too numerous to list	0.12399999999999993	-0.406	0.18600000000000003
Nothing	0	0	0
He's not qualified, he flip flops	0.11999999999999993	-0.07599999999999998	0.06400000000000006
A brutish demagogue	-0.4	-0.051999999999999956	0.022000000000000065
no	0	0	0
yes	0	0	0
He changed stance again to win NRA support. He lied about Hillary. Dredging up President Clinton past sexual history. With NO facts, said air Egypt crash was terrorist act for sure. There's more, but it takes too long on phone.	0.058444444444444424	-0.04622222222222221	0.08244444444444445
delegate accused of bad behavior	-0.08866666666666662	-0.1433333333333333	0.05066666666666669
"A Trumped up ""woman hater"" by DNC cronies!"	0	0	0
where would you like me to begin?	0.3350000000000001	-0.17899999999999996	0.2220000000000001
Too much to list. Both parties establishment very good worried.	0.578	-0.26799999999999996	0.28200000000000003
Too many to list	0.17799999999999994	-0.49000000000000005	0.12200000000000007
nothing	0	0	0
Anything that comes out of his mouth.	0	0	0
Overall tweets are are school boyish	0.08733333333333337	-0.18999999999999997	0.0873333333333333
tHE NEGATIVES ARE MANUFACTURED BY CLINTON AND THE MEDIA	0	0	0
On CNN about Vince foster	0	0	0
Hasn't paid federal taxes in years	-0.388	-0.10999999999999996	-0.44800000000000006
what a liar he is	-0.518	0.31999999999999995	-0.051999999999999956
Too quick to respond to ?s	0.179	-0.175	0.21799999999999997
still about how he treats women, how boring and old	-0.41000000000000003	-0.26699999999999996	0.026999999999999955
Uneven	-0.10999999999999996	-0.31399999999999995	-0.292
yes	0	0	0
no	0	0	0
same personal attacks as always	0.21799999999999997	-0.28600000000000003	-0.05600000000000005
too much to list	0.17799999999999994	-0.49000000000000005	0.12200000000000007
Hate speech is given to trump	-0.216	-0.08733333333333337	0.134
He has bad hair.	-0.352	-0.027999999999999935	-0.288
no	0	0	0
none	0	0	0
Nothing new	0.5359999999999999	0.027999999999999935	0.04399999999999995
won't reveal his taxes	0.17200000000000007	-0.17200000000000007	0.3
Yes, everything	0	0	0
"I have heard several comments, mainly short simple ones such as ""He's an idiot."""	0.24666666666666667	-0.41	0.1073333333333333
speaks his mind not good	0.45899999999999996	-0.129	0.25
Not	0	0	0
Will change his mind	0.1406666666666667	-0.20000000000000004	0.23399999999999999
accused Hillary Clinton of wanting to take guns and rescind 2nd Amendment; sent a tweet out about terrorism causing the EgyptAir airplane disappearance much too soon and much too certain that that was the cause.	-0.12257142857142854	-0.06371428571428571	-0.07114285714285715
na	0	0	0
bashing others	0	0	0
n/a	0	0	0
No	0	0	0
No	0	0	0
No	0	0	0
Arrogant, racist, foul-mouthed and hater	-0.534	-0.17200000000000007	-0.040000000000000036
That he doesn't think before he speaks	0.33599999999999997	-0.25	0.3
no	0	0	0
No	0	0	0
No	0	0	0
calling Warren pocahantas	0	0	0
no	0	0	0
too much to say	0.18200000000000002	-0.11400000000000006	0.376
all his bankrupries	0	0	0
No	0	0	0
values	0	0	0
No	0	0	0
that he is a lier	0	0	0
Women issues	0	0	0
Everything that he says	0	0	0
bad ratings	-0.352	-0.027999999999999935	-0.288
too much to remember	0.3	-0.372	0.2619999999999999
No	0	0	0
too many to get into it he is a fool	-0.035	-0.14699999999999996	-0.141
no	0	0	0
Arrogance	-0.49000000000000005	-0.06999999999999992	0.0
none	0	0	0
crazy	0.027999999999999935	0.18000000000000008	-0.16199999999999992
no	0	0	0
yes he still an ass	0.09000000000000004	0.08599999999999994	-0.278
No	0	0	0
the fuck donald trump song	0.13333333333333333	0.004666666666666634	0.21866666666666668
nothing	0	0	0
He brought up a proven lie about the conspiracy theories about Vince Foster's suicide. Disgusting.	-0.41900000000000004	0.054999999999999986	-0.164
Yes, he is a racist and doesn't like women but I don't believe most of what I hear about this.	0.16099999999999998	-0.19049999999999997	0.196
too much to list	0.17799999999999994	-0.49000000000000005	0.12200000000000007
Power hungry	-0.049000000000000016	0.10099999999999998	0.07599999999999998
Nothing	0	0	0
ok	0	0	0
crazy	0.027999999999999935	0.18000000000000008	-0.16199999999999992
none	0	0	0
treats women like crap	0.08800000000000005	-0.09799999999999995	0.03900000000000006
none	0	0	0
everything	0	0	0
ads repeating his own words	0	0	0
he sucks	0	0	0
Lesser of the evils	0	0	0
That he is a sexist.	0	0	0
no	0	0	0
always something bad and negative about him	-0.424	-0.008999999999999985	-0.21499999999999997
yes	0	0	0
No	0	0	0
Yes	0	0	0
No	0	0	0
A list of lies he's told	0.17799999999999994	-0.49000000000000005	0.12200000000000007
No	0	0	0
No	0	0	0
liar, bigot	-0.45	0.07400000000000002	-0.376
Just his attitude needs to change, the way he speaks should change slightly, but not from the truth point, just the way words come out may seem to harsh, otherwise he would have more people's votes	0.1446	-0.28359999999999996	0.1274
bad guy	-0.02100000000000002	-0.04299999999999997	-0.13199999999999998
no	0	0	0
None	0	0	0
Flip-flopped on gun control	-0.191	0.25	0.017999999999999967
No	0	0	0
no good for nothing	0.578	-0.26799999999999996	0.28200000000000003
Yea, he is a self serving creap	0.37200000000000005	-0.04399999999999995	0.548
bad relations with English prime minister	-0.05066666666666666	-0.10533333333333332	0.03600000000000003
TWEETING	0	0	0
No	0	0	0
Racist, sexist, the works.	0	0	0
in bed with the NRA of course	0.43200000000000005	-0.4	0.3460000000000001
nope	0	0	0
Media's agenda I don't buy into	0.187	-0.20899999999999996	0.21400000000000005
racist, sexist, incest	-0.568	-0.12799999999999995	-0.29400000000000004
too many things to type here	0.2119999999999999	-0.42800000000000005	-0.022000000000000065
dans	0	0	0
no	0	0	0
No	0	0	0
Not sure	0.32799999999999996	-0.304	0.36400000000000005
kissing up to the NRA	0	0	0
He's an egotistical, racist, hateful jackass	-0.405	0.22800000000000004	-0.10899999999999999
He thinks Kim Jong Un would be his BFF	0.20899999999999996	-0.27599999999999997	0.14400000000000004
Most media repeats negative daily.	-0.496	0.009999999999999964	-0.142
LATROBE, PA 15650	0	0	0
he has paid NO taxes in previous released returns	-0.051999999999999956	-0.28200000000000003	0.02400000000000002
His a liar and not fit to be president	0.005000000000000015	-0.04550000000000001	0.036500000000000025
He's a fake & con artist	-0.16066666666666665	-0.08200000000000003	0.02466666666666667
He would fill the Supreme Court with a justice who would overturn Roe v Wade	0.08628571428571427	-0.16799999999999998	0.1525714285714286
Speaking On Bill and Hilory Clinton that what Bill had done when he was president to Monica, that it was rape	-0.3505	-0.0024999999999999883	-0.2575
nothing	0	0	0
He's a bigot	-0.45	0.07400000000000002	-0.376
Yes, that he likes hispanics	0	0	0
New York Times lied about him	0.359	-0.16700000000000004	0.13399999999999998
yes	0	0	0
alot especially being a womanizer and talking bad about women	-0.344	-0.027999999999999935	-0.19099999999999995
Liar, does not like women	0.4880000000000001	-0.11999999999999993	0.25600000000000006
His attitude towards women is not appropriate	0.08199999999999993	-0.12000000000000002	0.088
no	0	0	0
He says lots of stupid things	-0.43200000000000005	-0.13200000000000003	-0.19399999999999995
NONE	0	0	0
no	0	0	0
He's a fake misogynist who has a tendency to lean towards authoritarian fascism	-0.18400000000000002	-0.13549999999999998	-0.09800000000000003
Treatment of women, idiot	-0.197	-0.06800000000000006	-0.12699999999999995
Many things	0	0	0
dont remember	0.3	-0.372	0.2619999999999999
muslims	0	0	0
"People still talking about how he's ""anti-woman"""	0.14000000000000004	-0.246	0.08000000000000007
no	0	0	0
He only likes good looking women that are 10's.	0.578	-0.26799999999999996	0.28200000000000003
He is a bigot and in no way fit to be President.	0.055999999999999994	-0.1975	-0.021999999999999978
too much to address	0.22200000000000006	-0.39	-0.022000000000000065
He's a racist	-0.5900000000000001	-0.03200000000000003	-0.12599999999999997
Trump posted something on Twitter that many people thought was racist	-0.06550000000000003	-0.195	0.08900000000000005
no	0	0	0
he downgrades women	0	0	0
tretment and name calling of woman	0.271	-0.31600000000000006	0.10699999999999994
That's heba hipcrit	0	0	0
Racist	-0.5900000000000001	-0.03200000000000003	-0.12599999999999997
His budget plans, his foreign policy ideas, his response to London mayor, his attitude about women, his Supreme Court list...	-0.042285714285714295	-0.16885714285714287	0.07942857142857143
a recap of his racist/sexist statements	0.06600000000000002	-0.34800000000000003	0.030000000000000072
He goes a little to far in saying things he shouldn't say	0.18200000000000002	-0.137	0.20599999999999996
Yes	0	0	0
sexism, nasty, bad boss, won't release tax info...	-0.14133333333333334	-0.07133333333333335	-0.13466666666666666
everything that comes out of his mouth!	0	0	0
Fails to pay his business taxes	0.1710000000000001	-0.205	0.16799999999999998
The NY Times article	0.15899999999999997	-0.33099999999999996	0.18
Ummm everything, the man is a psychopath. The latest I can remember (other than John Miller/John Barron which is just sad) are his possible supreme court justice picks. Devastating for progress in this country.	0.12444444444444441	-0.16044444444444442	0.13466666666666663
he won't release his tax record	0.03533333333333329	-0.17533333333333337	-0.005333333333333329
I haven't paid any attention to him this week.	0.33599999999999997	-0.19000000000000003	0.29399999999999993
too many to mention	0.07799999999999993	-0.47000000000000003	0.06600000000000002
Nonthing	0	0	0
too much to list	0.17799999999999994	-0.49000000000000005	0.12200000000000007
No	0	0	0
Something about women	0	0	0
no	0	0	0
he's a raging narcissist	-0.364	0.11899999999999995	-0.18
no	0	0	0
no	0	0	0
Wont release his tax info.,	-0.08466666666666671	-0.11333333333333334	0.008000000000000007
He won't reveal his tax returns. Why??? What's he hiding???	-0.11399999999999998	-0.13400000000000006	-0.04500000000000001
no	0	0	0
NA	0	0	0
no	0	0	0
latest, fat shaming Christie	-0.45199999999999996	-0.22199999999999998	-0.2
none	0	0	0
uninformed, flip-flops	0	0	0
ditto from above	0.1	-0.22000000000000003	0.2
None	0	0	0
to much	0	0	0
Switches positions on issues often	0	0	0
not revealing his income taxes	0.25199999999999995	-0.23600000000000004	0.2720000000000001
No	0	0	0
Just he says more then he should	0	0	0
none	0	0	0
He's of low opinion of women.	0.07699999999999996	-0.326	-0.06099999999999997
he wont release taxes	0.07299999999999997	-0.12199999999999997	0.20700000000000002
yes, that he said many things against woman and that he would meet with the leader of NOrth Korea	0.242	-0.26280000000000003	0.16239999999999996
yes, his comments about and towards women	0	0	0
no	0	0	0
No	0	0	0
yup	0	0	0
no	0	0	0
no	0	0	0
not qualified to be president	0.14100000000000001	-0.18599999999999997	-0.01200000000000001
no	0	0	0
not of any real importance no	0.348	-0.18	0.16899999999999996
no	0	0	0
no	0	0	0
none	0	0	0
causing confusion	-0.336	-0.07200000000000006	-0.384
he hates middle and low class	0.02266666666666665	-0.36733333333333335	-0.10266666666666663
nra speech	0.12400000000000003	-0.18000000000000008	0.33599999999999997
no	0	0	0
nothing	0	0	0
yes, he is rude	-0.592	-0.05999999999999996	-0.24000000000000005
a lot	0	0	0
no	0	0	0
Bigot, racist, misogynist, liar	-0.518	0.31999999999999995	-0.051999999999999956
liar,makes thing up	0.10999999999999996	-0.31399999999999995	0.08200000000000003
no	0	0	0
Racist	-0.5900000000000001	-0.03200000000000003	-0.12599999999999997
Liar	-0.518	0.31999999999999995	-0.051999999999999956
...where to begin...is short list for the supreme court????	0.17999999999999994	-0.36999999999999994	0.07400000000000002
everything	0	0	0
no	0	0	0
this week seemed to focus on how much he changes his mind on policies and whether he is sabotaging his own campaign	0.15	-0.1835	0.16749999999999998
Yes, that he is unequipped to be President	0.14100000000000001	-0.18599999999999997	-0.01200000000000001
Fail to reveal his taxes	-0.181	-0.03600000000000003	0.12400000000000001
negative	-0.496	0.009999999999999964	-0.142
I have heard so many bad things about that person, that I would not know where to start.	0.09150000000000004	-0.22849999999999995	0.05000000000000003
na	0	0	0
Support of the NRA	0.37799999999999995	-0.39	0.22200000000000006
not sure	0.32799999999999996	-0.304	0.36400000000000005
He promotes hate.	0	0	0
lies about everything from past activities to current answers	0.06200000000000001	-0.204	0.10800000000000001
nothing	0	0	0
some comments are not good	0.578	-0.26799999999999996	0.28200000000000003
He's still alive.	0	0	0
Yes	0	0	0
No	0	0	0
Yes had sex with underage girls	0.083	0.13599999999999993	0.04500000000000001
He doesn't pay any taxes	0.24600000000000008	-0.15199999999999997	0.266
no	0	0	0
Calling airplane disappearance definite terrorism. at this time.	-0.014000000000000004	-0.015999999999999955	-0.10533333333333335
no	0	0	0
No	0	0	0
he still is into name calling	0.12400000000000003	-0.392	0.027999999999999935
no	0	0	0
Hes a liar	-0.518	0.31999999999999995	-0.051999999999999956
He is awful	-0.544	-0.027999999999999935	-0.388
only what the media wants you to hear	0.33599999999999997	-0.27599999999999997	0.34199999999999997
Yes	0	0	0
haven't heard	0	0	0
no	0	0	0
That he's incompetent.	0	0	0
Treatment of women	0.0	-0.10600000000000005	-0.09399999999999994
Yes, every single day!	0.07799999999999993	-0.22999999999999998	-0.03399999999999999
Yes	0	0	0
No	0	0	0
Comments about women, illegal immigration, waging war	-0.524	0.18199999999999994	-0.201
No policy details	-0.246	-0.34	0.22200000000000006
"Yes. ""Mike Miller."" 60% unfavorable rating. Ad hominin attacks. Misogynistic comments. Profound ignorance of global politics, geography. Willing to negotiate with North Korea. Can eliminate ISIS quickly, but not willing to share details. Xenophobic. Homopbobic. . ."	0.10254545454545455	-0.3167272727272727	0.11690909090909091
He hasn't released his tax returns.	-0.4	-0.09600000000000009	-0.39
Everything	0	0	0
no	0	0	0
sexual harassment charges	-0.09100000000000003	0.21000000000000005	0.105
Too much negativity and no specifics about his plans for the USA	-0.45199999999999996	0.01799999999999997	-0.316
No	0	0	0
fat shamed Cristie	-0.475	-0.18799999999999994	-0.258
HE LIES	0	0	0
n/a	0	0	0
No	0	0	0
no	0	0	0
I hate watching politics so none	-0.404	-0.030000000000000027	-0.21100000000000002
none	0	0	0
Na	0	0	0
non that would change my vote	0.08266666666666668	-0.13933333333333336	0.236
Women comments	0	0	0
no	0	0	0
Won't turn over tax returns	-0.155	-0.20000000000000004	-0.10700000000000001
That he has affairs with hot women.	0.14600000000000007	-0.04800000000000004	0.0
his college	0.2880000000000001	-0.2	0.17799999999999994
no	0	0	0
Bombastic, inexperienced, ill-informed, brash,	0	0	0
womaniser	0	0	0
His name calling and treatment of women	0.06200000000000001	-0.24900000000000003	-0.033
No	0	0	0
no	0	0	0
None	0	0	0
Wants everyone to have a gun. Wants to build a wall.	0.21900000000000003	-0.31	0.22199999999999998
Yes	0	0	0
Refuses to release tax returns.	-0.03600000000000003	-0.09300000000000005	-0.057999999999999996
His flip flop on 2nd amendment, wages he would pay middle class, him not show Americans his taxes	0.09400000000000001	-0.2323333333333333	0.1106666666666667
Yes; his recently released tax records indicate he did not pay taxes for 2 years.	-0.047999999999999994	-0.19466666666666668	0.008666666666666665
Everything	0	0	0
Everything	0	0	0
A lier, a con artist, thief and so many other things.	-0.27066666666666667	-0.06333333333333337	-0.12733333333333333
everything	0	0	0
NO	0	0	0
Nope	0	0	0
Refuses to release his taxes!	0.32799999999999996	-0.09000000000000004	0.274
Said bad things about women 20 years ago	-0.352	-0.027999999999999935	-0.288
Racist	-0.5900000000000001	-0.03200000000000003	-0.12599999999999997
No	0	0	0
He doesn't pay taxes	0.24600000000000008	-0.15199999999999997	0.266
"His consideration of a ""blacks vs. whites"" in the past for Celebrity Apprentice"	0.14300000000000002	-0.16949999999999998	0.10049999999999998
His silence on the current restroom issue	-0.039999999999999994	-0.2315	0.1375
25 yr age time with a woman	0.2313333333333333	-0.272	-0.002666666666666669
Changes policy too much	-0.246	-0.34	0.22200000000000006
"too much to even cover, try his comment about ""fixing"" north korea with ""one phone call to china"""	0.17119999999999996	-0.3428	0.07800000000000004
Flip flopper	0.11999999999999993	-0.07599999999999998	0.06400000000000006
He cheated our veterans	0	0	0
bigmouth	-0.258	0.05999999999999996	0.11600000000000002
no	0	0	0
Yes - he sounds like an idiot	0.04700000000000004	-0.075	0.04800000000000004
Doesn't matter, I hear enough garbage on clinton	-0.04400000000000004	-0.254	0.18600000000000003
Speaks before thinking threw ,usully right though	0.4640000000000001	0.0	0.43200000000000005
no	0	0	0
Not conservative enough.	-0.09000000000000004	-0.47000000000000003	-0.03599999999999994
Wont release tax info	-0.01600000000000002	-0.149	0.008999999999999985
The latest that he raped someone many years ago. Don't know that I believe it but I do know he does not value women.	0.33120000000000005	-0.2292	0.2284
much	0	0	0
no	0	0	0
Come on?	0.12799999999999995	-0.28600000000000003	0.18800000000000008
yes	0	0	0
a loud mouth	0.11799999999999997	-0.17200000000000007	0.2
no	0	0	0
More money	0.41999999999999993	0.37200000000000005	0.26400000000000007
every day	0.2720000000000001	-0.27599999999999997	0.11799999999999997
name calling	0.12400000000000003	-0.392	0.027999999999999935
false accusations	0	0	0
He didn't pay any taxes	0.24600000000000008	-0.15199999999999997	0.266
his mouth	0.11799999999999997	-0.17200000000000007	0.2
no	0	0	0
No	0	0	0
Women pushed for abortions	0	0	0
yes	0	0	0
yes. he did not have the right numbers and a fundraiser for vets.	0.25733333333333336	-0.146	0.21
Isn't wooing Sanders supporters yet	0	0	0
yes women	0	0	0
Donald Trump is another Hitler	-0.16400000000000006	-0.33399999999999996	0.17200000000000007
Likes women	0	0	0
No	0	0	0
He lies	0	0	0
Not really	0	0	0
No	0	0	0
Yes. He's a racist idiot with no grasp of reality and no interest in facts or details.	-0.0832	-0.11200000000000002	0.14479999999999998
Get rich quick scheme	0.14	0.0605	0.16849999999999998
Twitter badmouthing, won't release taxes, misogynist	0.32799999999999996	-0.09000000000000004	0.274
Everything	0	0	0
Mistreatment of women, lack of any platform that is feasible	-0.031999999999999994	-0.292	0.24466666666666667
Not in the last wk	0	0	0
Too bombastic	0	0	0
no	0	0	0
Nothing!	0	0	0
everything	0	0	0
He is a racist.	0	0	0
Speaks before he thinks	0	0	0
the descrimination	0	0	0
No	0	0	0
no	0	0	0
Lots, the left are trying to stop him	-0.053999999999999916	-0.17200000000000007	0.011999999999999922
No	0	0	0
New York Times hit piece	0.1385	-0.131	0.08000000000000003
He is rich	0.366	0.36199999999999993	0.366
yes. that he was happy about the real estate collapse	0.22900000000000006	-0.015500000000000028	0.10549999999999997
No	0	0	0
Treated beauty pageant contestant improperly	0.1386666666666667	-0.07933333333333337	0.08133333333333331
He is a ass	0.09000000000000004	0.08599999999999994	-0.278
Moving to middle on issues	0.04399999999999995	-0.43	0.022000000000000065
Everything that comes out of his mouth	0.11799999999999997	-0.17200000000000007	0.2
Yes	0	0	0
not releasing tax information	-0.067	-0.31800000000000006	-0.15600000000000003
That he lies about Hillary Clinton and won't reveal his tax returns.	-0.11399999999999998	-0.13400000000000006	-0.04500000000000001
Disliked by Hillarious Hillary	0	0	0
of course, heard it all	0	0	0
The government is picking on him because they may audit him. He thinks it's persecution	-0.23200000000000004	-0.034	-0.20699999999999996
How he treats women	0	0	0
nothing	0	0	0
No	0	0	0
Mistreatment of women, posing as his own publicist.	0	0	0
Donald trump said that their was no drought in California.	-0.30300000000000005	-0.312	-0.11899999999999995
would not be able to write it all down	0.259	-0.27849999999999997	0.14450000000000002
No	0	0	0
most	0	0	0
None	0	0	0
everything	0	0	0
thief and lier	-0.536	0.20999999999999996	-0.372
Yes	0	0	0
no	0	0	0
Everything the evil group democraps say	-0.06466666666666666	-0.09800000000000002	-0.008666666666666675
The list is too long.	0.17799999999999994	-0.49000000000000005	0.12200000000000007
everything	0	0	0
Everything from the biased main stream media	0.09199999999999998	-0.06866666666666675	0.09666666666666666
everything	0	0	0
No.	0	0	0
His refusal to release his taxes	-0.04100000000000001	-0.24500000000000002	0.12800000000000003
No	0	0	0
talking bad about women	-0.352	-0.027999999999999935	-0.288
na	0	0	0
Treats women badly	0	0	0
none that means anything to me	0	0	0
He refuses to submit his tax returns	-0.31000000000000005	-0.15700000000000003	-0.25200000000000006
nothing	0	0	0
Abuse against women	-0.694	0.242	-0.42000000000000004
Loud	0	0	0
YES	0	0	0
Didn't pay any taxes in the late 1970s.	-0.04499999999999997	-0.018999999999999954	0.05499999999999998
Always	0	0	0
Not	0	0	0
1	0	0	0
liberals trying to smear him	-0.23200000000000004	-0.192	-0.022000000000000065
YES	0	0	0
liar, mysoginist, adulterer, un-prepared	0	0	0
all kinds of things	0	0	0
no	0	0	0
