line	valence	arousal	dominance
Emails and servers	0	0	0
The fact that she may be freaking INDITED. And that her camp is spreading bullcrap about Bernie's followers being violent in Nevada which they were not--they were loud and angry, that does not equal violence	0.03999999999999998	-0.148	0.053142857142857144
no	0	0	0
No	0	0	0
no	0	0	0
She is an unqualified liar.	-0.304	-0.06600000000000002	-0.2
She did not swallow the sperm	0.10400000000000001	-0.13599999999999998	0.014999999999999951
lots of neg talk all of the time	0.22399999999999995	-0.32099999999999995	0.08000000000000007
She lies.	0	0	0
Emails	0	0	0
no	0	0	0
the usual misogynistic attacks	0.09600000000000009	-0.36	0.316
everything	0	0	0
no	0	0	0
Everything out of Trump's mouth about her	0.11799999999999997	-0.17200000000000007	0.2
No.	0	0	0
security issues	0.28200000000000003	-0.16199999999999992	0.2
NA	0	0	0
no	0	0	0
no, I took the week off from politics	-0.07300000000000005	-0.32299999999999995	-0.12999999999999998
she lied , she lied , she lied , she lied ,	0	0	0
unlikeable	0	0	0
some things about fbi investigations, she lost some primarys	-0.49400000000000005	0.022000000000000065	-0.22999999999999998
None	0	0	0
no	0	0	0
She's secretive, a liar, and not trustworthy	0.45	-0.15600000000000006	0.458
none	0	0	0
No	0	0	0
No	0	0	0
none	0	0	0
no	0	0	0
yes, that she said she already had this election won	-0.1	-0.15399999999999991	0.0
everything	0	0	0
allot	0	0	0
No	0	0	0
nope	0	0	0
no	0	0	0
no	0	0	0
lies alot	0	0	0
no	0	0	0
every time she opens her mouth she lies	0.11899999999999994	-0.245	0.03600000000000003
yes she made racist remarks and hid more emails	-0.5900000000000001	-0.03200000000000003	-0.12599999999999997
too much to mention	0.07799999999999993	-0.47000000000000003	0.06600000000000002
everything	0	0	0
unpopular	-0.41	-0.15	-0.304
she's a b_____	0	0	0
gun control	-0.191	0.25	0.017999999999999967
no	0	0	0
thief,liar,probably will be charged with treason	-0.03000000000000001	-0.19133333333333336	0.05200000000000001
no	0	0	0
no	0	0	0
no	0	0	0
Liar	-0.518	0.31999999999999995	-0.051999999999999956
no	0	0	0
No	0	0	0
she still supports fracking and her refusal to reveal text of speeches to wall street	0.01760000000000001	-0.32120000000000004	0.09480000000000001
big money donations	0.2739999999999999	0.11900000000000004	0.19300000000000006
no	0	0	0
the constant drumbeat of her not being trustworthy	0.31500000000000006	-0.29700000000000004	0.36500000000000005
Yes, her negativism	0	0	0
Lack of trust	0.09200000000000005	-0.346	0.241
shady lady	0.062	-0.166	0.083
postive	0	0	0
I do not put attention to any negative publicity about her.	-0.016400000000000022	-0.152	0.10599999999999996
lots of things	0	0	0
Nothing	0	0	0
not sure	0.32799999999999996	-0.304	0.36400000000000005
She is dishonest.	0	0	0
no	0	0	0
no	0	0	0
shes against the 2nd amendment rights	0.11999999999999993	-0.3	-0.04600000000000008
She's selfish	-0.34	-0.08599999999999994	0.06400000000000006
No	0	0	0
No	0	0	0
No	0	0	0
no	0	0	0
Her dealing with husband's girlfriends.	0	0	0
yes about the emails	0	0	0
That she is dishonest	-0.4	-0.009999999999999964	0.0
the her history with lying is catching up with her which is also a positive if you don't like her	0.40066666666666667	-0.11466666666666664	0.22266666666666665
no	0	0	0
Shes a liar	-0.518	0.31999999999999995	-0.051999999999999956
Evetything	0	0	0
Yeah I watched a video of all the times she has lied on public television, it was long.	0.19200000000000003	-0.244	0.1266666666666667
everything she says is negative	-0.496	0.009999999999999964	-0.142
Yes	0	0	0
She is a very dishonest person in everything	-0.09000000000000005	-0.13399999999999998	0.1
she is a lier	0	0	0
That she's untrustworthy.	0	0	0
Loss of trust	0.014000000000000012	-0.05	0.142
Only from the Trump campaign.	-0.16400000000000006	-0.33399999999999996	0.17200000000000007
No	0	0	0
No	0	0	0
the email breach	-0.033	-0.20400000000000001	0.08700000000000001
Nothing	0	0	0
She refused to use secure means for communications.	0.22599999999999998	-0.22099999999999995	0.2
Everything	0	0	0
no	0	0	0
scandals, breaking promises on debates and publishing her wall street speech transcripts. basically a giant liar that cannot be trusted	-0.0031428571428571616	-0.18457142857142858	0.10428571428571429
She covered up Bill Clinton affairs. And, his Monica Lewinsky affair should have the last straw for her. He embarrassed in the eyes of the world. She should have left the adulterer even if he was President.	-0.08324999999999999	-0.17425000000000002	-0.015500000000000003
No	0	0	0
ONLY THE CRAP TRUMP IS SPOUTING	-0.23800000000000004	-0.20499999999999996	-0.0029999999999999333
n/a	0	0	0
No	0	0	0
no	0	0	0
nothing hate the news	-0.308	0.08700000000000001	-0.10499999999999998
shes dishonest	-0.4	-0.009999999999999964	0.0
Na	0	0	0
she is a lier..and a traitor....	0	0	0
She's a liar	-0.518	0.31999999999999995	-0.051999999999999956
she is terrible candidate	-0.33999999999999997	-0.029000000000000005	-0.11199999999999996
That she is an enabler.	0	0	0
email	0.2	-0.1	0.22200000000000006
It is all negative because she and her husband are a pair of jerks.	0.05866666666666669	-0.148	0.11266666666666665
Murderer (Bengazi), liar, untrustworthy, evil, a disgrace	-0.563	0.11100000000000002	-0.385
liar	-0.518	0.31999999999999995	-0.051999999999999956
Republicans still want tapes to reveal that they are right about her.	0.27866666666666673	-0.03800000000000002	0.26999999999999996
No	0	0	0
Yes	0	0	0
yes about her emails	0	0	0
Email scandal	-0.037000000000000005	0.01399999999999997	-0.000999999999999987
Should tell about coal, plan	0.14099999999999993	-0.22800000000000004	0.12200000000000007
Murderer, traitor, dishonest	-0.4	-0.009999999999999964	0.0
She is not trustworthy	0.45	-0.15600000000000006	0.458
yes, that is all I ever hear.	0	0	0
No	0	0	0
NA	0	0	0
No	0	0	0
everything	0	0	0
NO	0	0	0
She lies lies lies	0	0	0
,no	0	0	0
That she hates coal miners	-0.08800000000000008	-0.49000000000000005	-0.02400000000000002
Bill's past affairs	0.01799999999999997	-0.05800000000000001	0.03599999999999994
Trade agreements	0.18200000000000002	-0.10999999999999996	0.25199999999999995
Illegal use of sensitive material/phone	-0.06400000000000004	-0.10533333333333332	-0.018666666666666682
Her e mails	0	0	0
Nothing	0	0	0
Bengazi cover-up, Clinton Fund illegalities, a summary of Hillary Clinton's most recent lies	0.13466666666666663	-0.22	0.13333333333333333
no	0	0	0
Benghazi and emails	0	0	0
Lies a lot	0	0	0
the press is now alluding to the likelihood of a contested convention, with the underlying message that she can be weakened by bernie	0.159	-0.3073333333333333	0.12700000000000003
Collusion w/ DNC	0	0	0
Her email problem.	0.2	-0.1	0.22200000000000006
felony crimes	-0.516	-0.009999999999999964	-0.13800000000000007
she falls alot, has a bad memory too!	-0.017999999999999988	-0.10599999999999997	-0.06899999999999999
Lies, lies, lies	0	0	0
Yes - she will say anything to be elected	0.16066666666666665	-0.2826666666666667	0.266
Liar, dishonest. Backpedaled, run by wall St. She would be a complete disaster.	0.2024	-0.282	0.13080000000000003
bigger liar	-0.518	0.31999999999999995	-0.051999999999999956
Put coal miners out of work and give more away to illegals	0.12149999999999997	-0.23450000000000001	0.133
no	0	0	0
Email and Benghazi.	0.2	-0.1	0.22200000000000006
Yes, but it was all from Trump so I don't believe any of it.	0.12299999999999996	-0.33399999999999996	0.242
much	0	0	0
no	0	0	0
no	0	0	0
e mail scandal	-0.00899999999999998	-0.05500000000000002	-0.08600000000000003
liar	-0.518	0.31999999999999995	-0.051999999999999956
She got gave her husband	0.48200000000000004	-0.12400000000000003	0.14399999999999996
none	0	0	0
emails	0	0	0
against guns, but has armed bodyguards	-0.17799999999999994	0.25999999999999995	0.13599999999999995
Old school politician	-0.20999999999999996	-0.08333333333333327	-0.05333333333333338
her emails	0	0	0
Everything	0	0	0
no	0	0	0
Yes. Her denial of doing anything wrong when she knew she was breaking the law.	-0.319	0.013999999999999969	-0.256
Super delegates	0.41	-0.15	0.382
yes	0	0	0
no	0	0	0
Won't admit to criminal activities	-0.23300000000000007	-0.21599999999999997	-0.13500000000000006
yes email	0.2	-0.1	0.22200000000000006
Crooked	-0.366	-0.16400000000000006	-0.364
No	0	0	0
Nothing	0	0	0
she will try to take guns	0.05200000000000002	-0.23866666666666672	0.1586666666666667
No	0	0	0
Indictment	-0.22199999999999998	0.05	-0.166
Clinton Global Initiative	0.225	-0.22099999999999997	0.14399999999999993
Yes. She's basically a Republican, in the sense that she's totally in the pocket of the financial and banking industries - along with a healthy dose of ties to interest-group handouts and union thugs.	0.16428571428571428	-0.19485714285714284	0.14000000000000004
Emails still an issue; treats other women poorly, deciding to be quiet instead of speak up against trump as a campaign strategy	0.10428571428571427	-0.31342857142857133	0.1674285714285714
Her money dealings	0.41999999999999993	0.37200000000000005	0.26400000000000007
The ongoing email investigation	0.010000000000000028	-0.03733333333333332	0.15333333333333338
She has lied several time	0.11999999999999993	-0.31799999999999995	-0.12799999999999995
no	0	0	0
Everything!	0	0	0
a lot of things	0	0	0
She doesn't know what she is doing.	0.36400000000000005	-0.352	0.15600000000000006
She says what the voters want to hear	0.268	-0.10899999999999999	0.20999999999999996
no	0	0	0
No	0	0	0
no	0	0	0
In the pocket of big business	0.11933333333333333	-0.164	0.15533333333333332
No	0	0	0
Will be indicted	0.15	-0.367	0.21100000000000002
The Devils daughter	0.3460000000000001	0.0	0.011999999999999922
about her email	0.2	-0.1	0.22200000000000006
Not enough room to comment	0.12000000000000001	-0.33399999999999996	0.16699999999999998
Had people murdered and robbed	0.14000000000000004	-0.246	0.08000000000000007
No	0	0	0
No	0	0	0
Everything that comes out of her mouth	0.11799999999999997	-0.17200000000000007	0.2
emails while secretary of state	0.09100000000000001	-0.29100000000000004	0.233
No	0	0	0
Damn near everything	-0.13599999999999995	0.019999999999999928	-0.12200000000000007
yes	0	0	0
nothing	0	0	0
No	0	0	0
Benghazi, Benghazi, Benghazi. But I don't believe the Republican hype.	0.13099999999999995	-0.356	0.196
That her emails were compromised for a couple of years.	0.42200000000000004	-0.009999999999999964	0.12200000000000007
from fox not news their poll.	0.04799999999999995	-0.10299999999999994	-0.001999999999999953
No	0	0	0
nothing	0	0	0
None	0	0	0
some	0	0	0
No	0	0	0
no	0	0	0
She's a criminal	-0.5780000000000001	-0.10199999999999995	-0.18200000000000002
Not really.	0	0	0
her comments about blacks being modern day predators	0.24100000000000002	-0.09799999999999995	0.08999999999999994
nOT FROM THE MAIN STREAM MEDIA	0.217	-0.15500000000000008	0.18799999999999997
criminal	-0.5780000000000001	-0.10199999999999995	-0.18200000000000002
Yes. That more people are not trusting Hillary. That Hillary has been a lesbian for many years.	0.14600000000000002	-0.01899999999999999	0.07400000000000002
None	0	0	0
na	0	0	0
everything	0	0	0
She's not trustworthy	0.45	-0.15600000000000006	0.458
nothing	0	0	0
Raise pay and cut taxes	0.15666666666666668	-0.039333333333333324	0.08800000000000002
No	0	0	0
More bullshit about Beghazi, Trump calling her an enabler of her husband's infidelity, and continued attacks by Sanders.	-0.34900000000000003	0.03300000000000003	-0.11399999999999998
No	0	0	0
NOt	0	0	0
1	0	0	0
everything about the lying bitch	-0.49000000000000005	0.19000000000000003	-0.27
YES	0	0	0
all republicans hate her	-0.608	0.25199999999999995	-0.10600000000000005
all kinds of things.	0	0	0
Benghazi	0	0	0
none	0	0	0
Murderer liar elitest snake	-0.4426666666666666	0.37799999999999995	-0.252
Trump calling her names and saying she enables her husband	0.15899999999999997	-0.22899999999999998	0.15800000000000003
Email scandal, Clinton Foundation	0.18600000000000005	-0.309	0.25200000000000006
not sure	0.32799999999999996	-0.304	0.36400000000000005
Only about the e-mails she has tried to hide.	0	0	0
Yes.. Gifts to Clinton Foundation from Foreign governments	0.07200000000000006	-0.21600000000000003	0.12000000000000002
More deception	-0.528	0.158	-0.238
no. I am very good using the mute button! I've had enough!	0.184	-0.389	0.05899999999999998
The kids don't like her, generation gap	0.24550000000000005	-0.10349999999999995	0.06750000000000003
shes a liar	-0.518	0.31999999999999995	-0.051999999999999956
no	0	0	0
cheater	-0.41	0.19000000000000003	-0.18200000000000002
Charity sham, Personal email server, etc...	0.2626666666666666	-0.24733333333333332	0.12733333333333333
too much to mention	0.07799999999999993	-0.47000000000000003	0.06600000000000002
Nothing	0	0	0
she lied	0	0	0
Yes, liar	-0.518	0.31999999999999995	-0.051999999999999956
She loves abortion, and wants people who love abortion as supreme court judges, also that the elections are being rigged, and her husband is a possible rapist	0.044749999999999984	-0.05775000000000001	0.0007500000000000145
Yes. Emails, Bengazi, 1978 rape case, mutiple deaths of people associated with Clinton's, drug use lying about it all	-0.1735	-0.01599999999999994	-0.173
lier, flip flopper, not trustworthy	0.285	-0.11600000000000002	0.261
FBI investigation	-0.12799999999999995	0.14000000000000004	0.22200000000000006
