line	valence	arousal	dominance
The time it takes to become a citizen of the United States.	0.2233333333333333	-0.36866666666666664	0.09933333333333334
Americans treating them as illegals.	0	0	0
Bigotry and hate	-0.58	0.241	-0.1
Health car, education and social programs.	0.30066666666666664	-0.11466666666666668	0.19933333333333336
Children exploited	0.2720000000000001	0.01799999999999997	0.19000000000000003
None	0	0	0
Not having a job	0.12799999999999995	-0.2	-0.11199999999999992
disproportionate tax payments compared to cost of services utilized	-0.289	-0.05800000000000001	-0.328
Wage exploitation	-0.11099999999999999	-0.047000000000000014	-0.051999999999999956
Bigotry against ALL immigrants.	-0.5519999999999999	0.23000000000000007	-0.09399999999999994
Communication - they need to have to learn, understand, and speak English.	0.19750000000000006	-0.22299999999999998	0.15499999999999992
There isn't one	0.21799999999999997	-0.466	0.11199999999999992
none	0	0	0
No problem . Illegal immigration is good . That's why you . The reader . Your mother and father both came from illegal immigration. Now look at you . Good job . For money .you know how to read and write . Be proud of your self . Don't doute. Recognize. He well	0.2002222222222222	-0.11733333333333335	0.1454444444444445
Talking points for the repubs	0	0	0
Not sure	0.32799999999999996	-0.304	0.36400000000000005
Spending stupid amounts of money for preventing it	-0.006000000000000061	0.12000000000000001	0.03500000000000006
advance	0.22200000000000006	-0.07599999999999998	0.22400000000000003
Over population	-0.038000000000000075	-0.20800000000000002	-0.15199999999999997
It exacerbates the overpopulation caused by our excessive longevity and unnaturally low mortality rate.	0.02400000000000002	-0.12050000000000001	-0.169
Nothing	0	0	0
Inability to get jobs and be legal, contributing citizens because of laws	0.01799999999999996	-0.29333333333333333	-0.02999999999999998
Lowering wages for blue collar workers.	0.14800000000000005	-0.298	0.04199999999999999
Not paying tax,	0	0	0
none	0	0	0
poverty	-0.6	0.05999999999999996	-0.368
none	0	0	0
I don't think there is a problem.	0.33599999999999997	-0.25	0.3
I don't think it is a big problem	0.05599999999999997	-0.1406666666666667	0.13666666666666671
Public assistance benefits given to their children that are born here	0.24200000000000005	-0.192	0.056000000000000036
it makes the repuiblicans go nuts .	0.26400000000000007	-0.027999999999999935	0.06600000000000002
taxes used for housing and food for the people.	0.3369999999999999	-0.25799999999999995	0.22000000000000003
?	0	0	0
The illegal persons are doing jobs AMERICANS refuse to do and that keeps unemployment up and a cash flow of USD out of the country. Thus lazy americans collecting from the govt.	-0.14514285714285716	-0.07200000000000002	0.024857142857142852
they need time to become legal residents of the US... they dont make it easy for them to do so	0.188	-0.2851428571428571	0.1897142857142857
none	0	0	0
War	-0.554	0.2539999999999999	-0.346
Not paying taxes	0	0	0
That it has become such a contentious political issue.	0.067	-0.257	0.025999999999999968
Don't know	0.36400000000000005	-0.352	0.15600000000000006
none	0	0	0
Donald Trump	-0.16400000000000006	-0.33399999999999996	0.17200000000000007
The Americas' (North, South and Central, along with Canada) populations should be the people making up the immigration numbers. They were all here first, with their established trading routes. They didn't cross the border but the border crossed them and separated the peoples. The government has no heart, labels them as illegal and ships them off while the lighter skinned Europeans and Asians get to stay.	-0.011600000000000032	-0.20960000000000006	-0.07499999999999998
Keeps wages down, illegal immigrants are exploited	-0.49400000000000005	0.10999999999999996	-0.05600000000000005
competition in workforce with legal immigrants and citizens	0.05700000000000003	-0.08999999999999998	0.18199999999999994
Drug smuggling. But I do not believe it is a major issue.	0.1045	-0.21399999999999997	0.09299999999999997
no idea	0.41	-0.06799999999999998	0.22200000000000006
Republican politicians	-0.14800000000000005	-0.378	0.08000000000000007
They earn money in the US, but take it back to Mexico to spend it	0.1836	-0.08800000000000001	0.16
Lies and ignorance of those who want immigrants deported.	-0.11600000000000002	-0.09500000000000003	-0.07300000000000005
I don't know	0.36400000000000005	-0.352	0.15600000000000006
Illegal immigrants are easy to exploit from a labor standpoint, reducing working conditions and wages for everyone. They have no recourse for unfair or illegal employers, and this encourages employers to exploit the workers.	-0.13422222222222224	-0.06555555555555553	0.008666666666666649
Working for little wages	0.18200000000000002	-0.15999999999999998	0.03599999999999994
GOP rhetoric	-0.08000000000000007	-0.22000000000000003	-0.06400000000000006
They should not so tight in the applicant.	0	0	0
safety	0.42799999999999994	-0.24000000000000005	0.29399999999999993
Economy in the United States is better.	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
increase in population	0.07100000000000001	-0.09800000000000005	0.033
employment	0.2	0.003999999999999915	0.07200000000000006
Finding housing	0.16999999999999993	-0.454	0.22400000000000003
Not sure	0.32799999999999996	-0.304	0.36400000000000005
GETTING JOBS THAT TRUE AMERICAN SHOULD BE GETTING	0.23599999999999993	-0.31399999999999995	0.1
none	0	0	0
conservative hysteria	-0.166	-0.17600000000000005	-0.17199999999999996
nothing	0	0	0
allow businesses to pay less than minimum wage, hurts economy and americans find jobs	0.1004	-0.22799999999999998	0.12240000000000002
Nothing	0	0	0
The economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
Drain on social services money	0.13199999999999998	-0.0026666666666666505	0.11066666666666669
Not sure.	0	0	0
health care costs	0.44899999999999995	-0.385	0.256
Not paying taxes	0	0	0
Better themselfd	0	0	0
crime	-0.61	0.13599999999999995	-0.33799999999999997
medical expenses, drain on the healthcare system	-0.03600000000000003	-0.25350000000000006	-0.048
No major problems	0.10399999999999991	-0.15199999999999997	0.05600000000000005
It gives corporations incentive to lower working standards, safety, and wages since undocumented workers won't rock the boat. It also raises the cost of Healthcare as corporate Healthcare charges more to keep their profits high.	0.07485714285714286	-0.14457142857142857	-0.01742857142857145
Drugs	-0.22800000000000004	0.15600000000000006	-0.13599999999999995
unemployment	-0.536	0.11799999999999997	-0.41
identity theft	-0.156	-0.04299999999999997	0.023999999999999966
Over use of services (education, medical, etc.) not supported by taxes paid by the people involved (illegal immigrants)	0.088	-0.20399999999999996	0.040000000000000036
They pay no taxes.	0.24600000000000008	-0.15199999999999997	0.266
Labor exploitation	-0.23699999999999996	0.133	0.041000000000000016
bringing down wages	0	0	0
don't know	0.36400000000000005	-0.352	0.15600000000000006
Drugs	-0.22800000000000004	0.15600000000000006	-0.13599999999999995
Illegal immigrants are not treated fairly by employers, not receiving benefits or retirement benefits and not receiving living wages.	-0.08700000000000005	-0.03600000000000003	0.03399999999999999
Not surw	0	0	0
Inability to get accurate census data.	0.071	-0.24700000000000005	0.021500000000000002
Not enough resources.	0	0	0
they are taking our jobs which is causing higher umemployment claims in the u s	0	0	0
Stagnation of wages	0	0	0
Nothing really.	0	0	0
The racist xenophobic extremists who think immigrants are ruining our country!	-0.12700000000000006	-0.14100000000000001	0.08700000000000001
no jobs for people who have families	0.15600000000000006	-0.271	0.11200000000000002
The rise of Donald Trump.	0.14600000000000007	0.05999999999999996	0.43200000000000005
Immigrants not paying taxes and still benefitting from the taxpayers money	0.41999999999999993	0.37200000000000005	0.26400000000000007
do not paid taxes	0.08200000000000003	-0.266	0.2699999999999999
none? I don't think any of our problems are caused by illegal immigrants	-0.07900000000000004	-0.07000000000000002	0.12199999999999997
Aid given to needy families and cost to educate	0.039000000000000035	-0.07549999999999998	0.03399999999999998
Lower paying jobs	0	0	0
illegal work	-0.24200000000000005	-0.01200000000000001	0.08399999999999999
The changes in the law making it harder for immigrants to enter legally and become Americans. They are a huge benefit.	0.134	-0.22399999999999998	0.13449999999999998
Republican rhetoric	-0.11400000000000006	-0.29900000000000004	0.008000000000000007
Farming and Big Business	0.10599999999999998	-0.24733333333333332	0.11933333333333333
That it's a talking point for the right.	0.09000000000000004	-0.22800000000000004	0.2539999999999999
Republicans reactions	0	0	0
adapting to american life.	0	0	0
Language instruction and finding them enough/quality resources	0.15999999999999995	-0.368	0.30200000000000005
They are exploited both by human traffickers and busineses here	0.29000000000000004	-0.27599999999999997	0.142
I believe if someone is not willing to do things legally they are criminals. They could also have criminal tendencies and commit crimes in the US.	0.10366666666666668	-0.291	0.19499999999999995
fear of deportation, lack of ability to access services to improve their lives	0.057199999999999994	-0.07440000000000002	0.1304
not sure	0.32799999999999996	-0.304	0.36400000000000005
The way that undocumented people are exploited	0.16100000000000003	-0.333	0.02300000000000004
Y	0	0	0
Increased costs to local governments	0.3539999999999999	-0.24000000000000005	0.33599999999999997
Republicans who do not know how to govern.	0.22300000000000003	-0.309	0.21299999999999997
Low wages paid to illegal immigrants driving down employment standards and wages for citizens.	-0.1386666666666667	-0.14800000000000005	-0.12066666666666666
Strain on services	-0.258	-0.04399999999999995	-0.184
Nothing	0	0	0
Inability to assimilate	-0.23700000000000002	-0.23499999999999996	-0.14499999999999996
dividing the population over an issue that is blown out of proportion	-0.06933333333333334	-0.18400000000000002	0.025999999999999978
The unethical people that employ them.	-0.08133333333333337	-0.21	0.04800000000000004
None	0	0	0
Don't know	0.36400000000000005	-0.352	0.15600000000000006
none	0	0	0
lower wages	0	0	0
don't check	0.30999999999999994	-0.324	-0.06600000000000002
People not caring	0.14000000000000004	-0.246	0.08000000000000007
lack of opportunity for the immigrants due to legal status	0.034	-0.22799999999999998	0.13000000000000003
Crazy folks that are allowed guns and crime. Illegal immigration is not the problem.	-0.22200000000000006	0.04466666666666666	-0.17266666666666666
Low wages	-0.12200000000000007	-0.558	-0.378
pressures on human services and school systems	0.18600000000000003	-0.18099999999999994	0.15899999999999997
White People.	0.23599999999999993	-0.32999999999999996	0.142
Less income in taxes	0.25199999999999995	-0.23600000000000004	0.2720000000000001
it is a political football tossed about by our elected leaders as if it were a game	0.17733333333333326	-0.019999999999999993	0.022666666666666658
the burden on the healthcare system	-0.11266666666666669	-0.2066666666666667	-0.14733333333333334
The U.S. & other imperialist nations destroying and allowing corporations to destroy local economies.	-0.043000000000000024	-0.16949999999999998	0.07649999999999997
forcing people to live in the shadows	0.36500000000000005	-0.152	0.19000000000000003
Ignorance, fear, hatred, bigotry, and racism.	0	0	0
Poor treatment of legal immigrants.	-0.07266666666666666	-0.16733333333333333	0.014000000000000012
The fact that the us government is way to big, bulky and unwieldy to be effective in doing anything.	0.10866666666666668	-0.291	0.06266666666666669
"Their families are disrespectful when they hold up their non US flag, take jobs, health plus other benefits from legal Americans, they trash our streets and worse of all they commit murder, rape, rob, etc.They do not have respect to speak English. Its a slap in the face to us Legal Americans should not refer to them as ""Illegal Aliens"" notice such loyalty to the illegals who keep entering with out permission so lets even help them even more make them so comfortable with Driver licenses even those obnoxious billboards in Spanish only, translation forms giving them a red carpet treatment has & will only help them to invade not help nor encourage them to learn English, they really will not learn if they do not need too. Has anyone notice down town Los Angeles this disgusting dirty, graffiti is spreading to our other surrounding cities. Why would they even need to actually immigrate, no screening we have Gangs invading communities places no longer speak English. THE UNITED STATES is starting to look more and more like Mexico or any third world country. Helping with translations or worse signs, advertising, billboards anything in only Spanish is not only disrespectful to those who only speak English but an insult to people of other languages who represent America. These signs assist and will continue helping illegals who do not have family certainly helps them get around easier. Speaking English in public would help stray those who love to use us but not respect our land. Otherwise, only will get worse as it is on its way"	0.11776315789473686	-0.20152631578947364	0.15807894736842104
not paying taxes	0	0	0
None	0	0	0
Crime....sex trade......murder.....	0	0	0
Well, since immigration is actually at net zero right now.... jobs, standard of living	0.054000000000000006	-0.20850000000000002	0.020500000000000025
Not sure	0.32799999999999996	-0.304	0.36400000000000005
The criminals that come in.	0.12799999999999995	-0.28600000000000003	0.18800000000000008
economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
The political rhetoric caused by it that causes leaders and the public to ignore more serious issues	-0.06040000000000002	-0.236	-0.03199999999999999
more children in precarious situations because of the government railing on their parents	-0.0345	-0.2145	-0.07500000000000001
the republicans can't get their votes	0.21799999999999997	-0.266	0.13000000000000006
"In effect, we have two signs at the border: one says ""help wanted,"" the other says ""keep out."""	0.18300000000000002	-0.35	0.11649999999999996
Racist people being giant dickbags	-0.12266666666666669	-0.08600000000000003	0.09666666666666668
the government	-0.24400000000000005	-0.25	-0.378
Fear that politicians put into our mind by over playing the situation. I am not convinced it is as bad as the politicians make it out to be. It is a power ploy to get money for their projects and more votes for them.	0.04688888888888887	-0.05511111111111112	0.06911111111111112
I HAVE NOT PERSONALLY HAD ANY PROBLEMS WITH THIS	0.17200000000000007	-0.296	0.14399999999999996
They feel the need to use a SSN to get a job so they buy one	0.18685714285714283	-0.24171428571428571	0.08542857142857142
Not allowing them a fast-track path to citizenship	0.29500000000000004	-0.06799999999999996	0.050999999999999976
Over reaction by immigration opponents	-0.13200000000000003	-0.183	-0.020000000000000018
"Many support out country and contribute to the welfare of their former countries along with helping their families at home. The biggest problem ""seems"" to be the Republican Party and all of its constituents."	0.09749999999999999	-0.19775	0.13575
The hyped up media attention	0.33599999999999997	-0.19000000000000003	0.29399999999999993
Separation of families	-0.39	-0.266	-0.2
uncertainty	-0.34	0.053999999999999916	-0.18000000000000008
It gets bigots upset.	0	0	0
poor countries they live in and ancharcy	0.16200000000000003	-0.06200000000000001	0.04999999999999999
Uninsured, unlicensed driven cars.	0	0	0
Public planning and social services	0.14100000000000001	-0.14899999999999997	0.011000000000000034
Poor treatment of immigrants who risk their lives to come here. Also separation of immigrant children from families.	-0.019428571428571437	-0.05857142857142861	-0.07399999999999997
no idea	0.41	-0.06799999999999998	0.22200000000000006
people thinking they can get away with everything	0.21333333333333335	-0.2946666666666667	0.16600000000000006
none	0	0	0
not sure	0.32799999999999996	-0.304	0.36400000000000005
Media blowing the situation out of proportion	0.053000000000000026	-0.22200000000000003	0.000999999999999987
draining of resources that belong to legal citizens, bringing in older family who draw ss and other resources.	0.2232	-0.29280000000000006	0.21880000000000002
the media bad politics	-0.276	-0.16999999999999996	-0.302
I wouldn't say all immigration are bad. But I do worry about terrorism attacks!	-0.23919999999999994	0.04279999999999997	-0.09640000000000001
Isis	0	0	0
Disease	-0.664	0.1	-0.44000000000000006
That they are not given the same rights as people who are rich enough to legally immigrate.	0.253	0.05799999999999997	0.22300000000000003
poverty	-0.6	0.05999999999999996	-0.368
N/a	0	0	0
Poverty and harassment of the immigrants	-0.5549999999999999	0.04500000000000002	-0.279
Donald Trump	-0.16400000000000006	-0.33399999999999996	0.17200000000000007
The republicans lying about them.	0	0	0
Republican reaction	-0.10600000000000005	-0.294	0.17
Right wing hysteria.	0.3470000000000001	-0.06799999999999998	0.366
Lack of Education	0.026000000000000023	-0.312	0.22800000000000004
School system	0.09100000000000003	-0.20499999999999996	0.15300000000000002
They don't cause any problems	0.027999999999999935	-0.304	0.03399999999999999
health care	0.44899999999999995	-0.385	0.256
That people here use it as an excuse to treat people from other countries badly.	0.11166666666666668	-0.206	0.10600000000000002
poverty	-0.6	0.05999999999999996	-0.368
Undocumented workers/hidden economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
n/a	0	0	0
Fascist jackasses excusing their own bad behavior by using undocumented immigrants as scapegoats	-0.2253333333333333	-0.07533333333333332	-0.112
They don't get all the benefits of being a citizen.	0.21799999999999997	-0.266	0.13000000000000006
taxes	0	0	0
No insurance or taxes	-0.24800000000000005	-0.24000000000000005	0.16799999999999998
Feeds racist attitudes of xenophobia	-0.5900000000000001	-0.03200000000000003	-0.12599999999999997
Employers can abuse them with low wages and dangerous working conditions, knowing they won't be able to take action against them. This makes it difficult for other individuals to compete with the immigrants.	-0.03927272727272728	-0.12327272727272728	-0.033818181818181844
Unpaid taxes	-0.484	0.12400000000000003	-0.32999999999999996
Disease vector transmission	-0.2753333333333333	-0.17333333333333334	-0.18000000000000002
Free trade deals that exploit immigrant labor and worsen conditions in other countries like Mexico.	0.16657142857142862	-0.050571428571428545	0.106
Not allowing them to become US citizens	0.26400000000000007	-0.31399999999999995	0.23599999999999993
none	0	0	0
"I don't think there are any valid problems caused by illegal immigration. It is a ""problem"" created by the right wing of the GOP."	0.14920000000000003	-0.0952	0.26080000000000003
loss of enforcing immigration flow	-0.16133333333333338	-0.12466666666666666	-0.10866666666666665
use of services by non-taxpayers	0.03599999999999994	-0.16199999999999992	0.0
Drugs	-0.22800000000000004	0.15600000000000006	-0.13599999999999995
It creates xenophobic behaviour ie Donald Trump	-0.16400000000000006	-0.33399999999999996	0.17200000000000007
Victimization in the workplace for illegals	0.07599999999999998	-0.3	0.11199999999999992
Because they work under the table they have to accept lower wages than legal workers which depresses wages for everyone.	0.12120000000000002	-0.32	0.21200000000000002
Gets poor, lazy white people in a real tizzy.	0.10099999999999998	-0.289	0.1395
American racism / Hispanophobia	-0.704	0.176	-0.10800000000000001
Not entering the US legally and having to hide and lie, not able to earn decent wages, being taken advantage of, not paying their way, some criminal activity	0.13828571428571426	-0.17999999999999997	0.20685714285714285
Political animosity.	-0.13000000000000006	-0.2	-0.184
Scapegoating of immigrants	0	0	0
They pay taxes but receive little or no services from the taxes they pay	0.2755	-0.151	0.23149999999999998
Making people upset because they fear the unknown.	-0.26133333333333336	-0.040000000000000015	-0.132
turning people to supporting right-wing fascists	0.14000000000000004	-0.246	0.08000000000000007
not enough services to help them become citizens	0.32700000000000007	-0.22799999999999998	0.30699999999999994
exploitation of immigrant population by U.S. businesses	-0.12466666666666672	0.007333333333333285	-0.11066666666666669
None	0	0	0
they don't pay taxes	0.24600000000000008	-0.15199999999999997	0.266
Lack of support to make illegals become legal.	0.14900000000000002	-0.38049999999999995	0.1985
No income	0.25199999999999995	-0.23600000000000004	0.2720000000000001
None.	0	0	0
Life	0.33599999999999997	0.11799999999999997	0.17799999999999994
keeps wages low.	0	0	0
The predjudice undocumented immigrants face from ignorant Americans.	-0.03999999999999995	-0.12300000000000005	0.0030000000000000304
Racism, bigotry and hate towards people that look different.	-0.20749999999999993	-0.0030000000000000165	0.014000000000000012
It gives conservatives something to complain about	-0.38	0.03599999999999994	0.019999999999999928
Strain on social welfare spending.	-0.10866666666666665	-0.04933333333333329	-0.10000000000000002
The words of the Republican Party.	-0.14800000000000005	-0.378	0.08000000000000007
Intolerance to those people	-0.13499999999999995	-0.08800000000000004	-0.07299999999999995
None	0	0	0
Not sure	0.32799999999999996	-0.304	0.36400000000000005
"That they are exploited by business and people the ""employ"" them."	0.11800000000000006	-0.252	0.075
Xenophobia	0	0	0
The extreme reaction of many Americans.	0.033	0.012999999999999984	0.21799999999999997
Security	0.28200000000000003	-0.16199999999999992	0.2
Nothing	0	0	0
not having health insurance	0.06099999999999994	-0.272	0.184
Helps elect fascists and Republicans	0.10399999999999991	-0.2	0.08599999999999994
not sure	0.32799999999999996	-0.304	0.36400000000000005
None	0	0	0
Citizenship test is ridiculous.	0.16800000000000007	-0.01200000000000001	-0.005000000000000074
none	0	0	0
I have no idea	0.29100000000000004	-0.182	0.183
Those that enter illegally don't have the same opportunities of well-being that citizens have	0.18733333333333335	-0.244	0.2153333333333333
Politicias exploiting the situation	0.06600000000000002	-0.19000000000000003	-0.13399999999999998
jobs	0	0	0
Crime	-0.61	0.13599999999999995	-0.33799999999999997
Culture shock/failure to assimilate	0.09100000000000003	-0.179	0.08600000000000003
Corporations that keep hiring illegals, pay them next to nothing, and get rewarded for it	0.2426666666666667	-0.244	0.17933333333333334
They are taken advantage of.	0.34199999999999997	-0.20999999999999996	0.43800000000000006
Not enough work for all	0.009999999999999964	-0.13399999999999998	0.22400000000000003
Loss of revenue for workers sending money to other countries and not paying taxes on money made here.	0.18039999999999998	0.08720000000000004	0.1516
It lowers the wage people are willing to work for.	0.17900000000000002	-0.2855	0.12500000000000006
I don't think there is a big problem. Donald Trump is our biggest problem right now	0.09359999999999999	-0.1512	0.20280000000000004
US citizens who act in prejudicial ways and discriminate against immigrants	-0.20133333333333336	-0.11066666666666668	0.03066666666666666
None	0	0	0
Conservative overreaction	-0.09000000000000004	-0.47000000000000003	-0.03599999999999994
