('electing', 24.000000000000004)
('faced', 24.000000000000004)
('received', 24.000000000000004)
('essentially', 24.000000000000004)
('reported', 24.000000000000004)
('players', 24.000000000000004)
('planned', 24.000000000000004)
('faces', 24.000000000000004)
('argue', 24.000000000000004)
('tough', 24.000000000000004)
('islamists', 24.000000000000004)
('legs', 24.000000000000004)
('hardworking', 24.000000000000004)
('258', 24.000000000000004)
('legalizing', 24.000000000000004)
('trust', 24.000000000000004)
('speak', 24.000000000000004)
('puts', 24.000000000000004)
('shouting', 24.000000000000004)
('asked', 24.0)
('lift', nan)
('is', 241.04347826086462)
('it', 208.69565217390578)
('do', 108.52173913043379)
('fail', 72.000000000000028)
('marijuana', 72.000000000000028)
('secretary', 68.399999999999906)
('said', 68.210526315790389)
('attacked', 64.0)
('don', 58.500000000000327)
('mistake', 48.000000000000007)
('laden', 48.0)
('jail', 48.0)
('east', 48.0)
('mexico', 48.0)
('m', 42.461538461538495)
('respond', 40.000000000000014)
('10', 39.999999999999986)
('much', 39.27272727272728)
('best', 38.40000000000002)
('forces', 36.000000000000007)
('bail', 36.000000000000007)
('bad', 36.000000000000007)
('drugs', 36.000000000000007)
('away', 36.0)
('approach', 36.0)
('been', 33.88235294117645)
('countries', 33.600000000000016)
('earth', 32.0)
('unfortunately', 32.0)
('worked', 32.0)
('talking', 31.999999999999982)
('came', 30.000000000000007)
('three', 30.000000000000007)
('families', 30.000000000000007)
('republicans', 30.000000000000007)
('life', 30.0)
('saying', 28.800000000000015)
('fair', 28.800000000000015)
('stop', 24.000000000000014)
('quickly', 24.000000000000007)
('seem', 24.000000000000004)
('regulate', 24.000000000000004)
('affairs', 24.000000000000004)
('strength', 24.000000000000004)
('responsible', 24.000000000000004)
('recommended', 24.000000000000004)
('exactly', 24.000000000000004)
('psychologically', 24.000000000000004)
('cordes', 24.000000000000004)
('germany', 24.000000000000004)
('underemployment', 24.000000000000004)
('grave', 24.000000000000004)
('neighborhoods', 24.000000000000004)
('interject', 24.000000000000004)
('tanzania', 24.000000000000004)
('dod', 24.000000000000004)
('accounted', 24.000000000000004)
('principle', 24.000000000000004)
('voting', 24.000000000000004)
('random', 24.000000000000004)
('ending', 24.000000000000004)
('qaeda', 24.000000000000004)
('radio', 24.000000000000004)
('lethal', 24.000000000000004)
('lessons', 24.000000000000004)
('touches', 24.000000000000004)
('proposed', 24.000000000000004)
('explain', 24.000000000000004)
('bush', 24.000000000000004)
('screening', 24.000000000000004)
('folks', 24.000000000000004)
('rice', 24.000000000000004)
('foremost', 24.000000000000004)
('criticized', 24.000000000000004)
('guatemala', 24.000000000000004)
('altogether', 24.000000000000004)
('kcci', 24.000000000000004)
('qaida', 24.000000000000004)
('ban', 24.000000000000004)
('ruins', 24.000000000000004)
('mandatory', 24.000000000000004)
('tattoos', 24.000000000000004)
('result', 24.000000000000004)
('capacity', 24.000000000000004)
('lots', 24.000000000000004)
('score', 24.000000000000004)
('arcane', 24.000000000000004)
('sorts', 24.000000000000004)
('submarine', 24.000000000000004)
('stadium', 24.000000000000004)
('privilege', 24.000000000000004)
('duties', 24.000000000000004)
('defray', 24.000000000000004)
('prosperous', 24.000000000000004)
('worker', 24.000000000000004)
('chile', 24.000000000000004)
('child', 24.000000000000004)
('commerce', 24.000000000000004)
('information', 24.000000000000004)
('near', 24.000000000000004)
('ain', 24.000000000000004)
('suppose', 24.000000000000004)
('aid', 24.000000000000004)
('aig', 24.000000000000004)
('voice', 24.000000000000004)
('defeated', 24.000000000000004)
('expenses', 24.000000000000004)
('ii', 24.000000000000004)
('superpacs', 24.000000000000004)
('campaigning', 24.000000000000004)
('specter', 24.000000000000004)
('democracies', 24.000000000000004)
('complex', 24.000000000000004)
('split', 24.000000000000004)
('evaluate', 24.000000000000004)
('several', 24.000000000000004)
('showing', 24.000000000000004)
('entitled', 24.000000000000004)
('independent', 24.000000000000004)
('inadvertently', 24.000000000000004)
('governors', 24.000000000000004)
('posed', 24.000000000000004)
('hang', 24.000000000000004)
('hand', 24.000000000000004)
('opportunity', 24.000000000000004)
('thoughts', 24.000000000000004)
('registering', 24.000000000000004)
('vermont', 24.000000000000004)
('game', 24.000000000000004)
('practices', 24.000000000000004)
('greatest', 24.000000000000004)
('mother', 24.000000000000004)
('opinions', 24.000000000000004)
('unfair', 24.000000000000004)
('fighters', 24.000000000000004)
('thanks', 24.000000000000004)
('tattooed', 24.000000000000004)
('previous', 24.000000000000004)
('hills', 24.000000000000004)
('legion', 24.000000000000004)
('belongs', 24.000000000000004)
('board', 24.000000000000004)
('easy', 24.000000000000004)
('barker', 24.000000000000004)
('gave', 24.000000000000004)
('ops', 24.000000000000004)
('breaks', 24.000000000000004)
('gunned', 24.000000000000004)
('shadow', 24.000000000000004)
('vetting', 24.000000000000004)
('desire', 24.000000000000004)
('county', 24.000000000000004)
('intertwined', 24.000000000000004)
('brutality', 24.000000000000004)
('51', 24.000000000000004)
('52', 24.000000000000004)
('specific', 24.000000000000004)
('remind', 24.000000000000004)
('steps', 24.000000000000004)
('night', 24.000000000000004)
('hung', 24.000000000000004)
('proudly', 24.000000000000004)
('somehow', 24.000000000000004)
('born', 24.000000000000004)
('donald', 24.000000000000004)
('hoover', 24.000000000000004)
('maliki', 24.000000000000004)
('graduates', 24.000000000000004)
('attendance', 24.000000000000004)
('plug', 24.000000000000004)
('dollars', 24.000000000000004)
('ptsd', 24.000000000000004)
('despair', 24.000000000000004)
('genocide', 24.000000000000004)
('banker', 24.000000000000004)
('islands', 24.000000000000004)
('efforts', 24.000000000000004)
('managers', 24.000000000000004)
('civil', 24.000000000000004)
('pays', 24.000000000000004)
('son', 24.000000000000004)
('complaints', 24.000000000000004)
('rely', 24.000000000000004)
('flying', 24.000000000000004)
('perverting', 24.000000000000004)
('influencing', 24.000000000000004)
('extremism', 24.000000000000004)
('music', 24.000000000000004)
('happy', 24.000000000000004)
('form', 24.000000000000004)
('failure', 24.000000000000004)
('congratulations', 24.000000000000004)
('attached', 24.000000000000004)
('until', 24.000000000000004)
('trillion', 24.000000000000004)
('anyone', 24.000000000000004)
('lobbyists', 24.000000000000004)
('rebuttal', 24.000000000000004)
('west', 24.000000000000004)
('speaking', 24.000000000000004)
('gives', 24.000000000000004)
('trayvon', 24.000000000000004)
('mostly', 24.000000000000004)
('short', 24.000000000000004)
('undoubtedly', 24.000000000000004)
('professionals', 24.000000000000004)
('television', 24.000000000000004)
('14', 24.000000000000004)
('16', 24.000000000000004)
('require', 24.000000000000004)
('cards', 24.000000000000004)
('marines', 24.000000000000004)
('outcome', 24.000000000000004)
('proactive', 24.000000000000004)
('buries', 24.000000000000004)
('contentious', 24.000000000000004)
('san', 24.000000000000004)
('turned', 24.000000000000004)
('argument', 24.000000000000004)
('voices', 24.000000000000004)
('medical', 24.000000000000004)
('bailed', 24.000000000000004)
('coal', 24.000000000000004)
('shocked', 24.000000000000004)
('potential', 24.000000000000004)
('online', 24.000000000000004)
('destroy', 24.000000000000004)
('beirut', 24.000000000000004)
('opposite', 24.000000000000004)
('invasions', 24.000000000000004)
('price', 24.000000000000004)
('buffet', 24.000000000000004)
('falls', 24.000000000000004)
('assault', 24.000000000000004)
('importantly', 24.000000000000004)
('pair', 24.000000000000004)
('underemployed', 24.000000000000004)
('pages', 24.000000000000004)
('forever', 24.000000000000004)
('especially', 24.000000000000004)
('average', 24.000000000000004)
('later', 24.000000000000004)
('defeating', 24.000000000000004)
('wing', 24.000000000000004)
('white', 24.0)
('begin', 24.0)
('future', 23.999999999999993)
('appear', nan)
('caucus', nan)
('s', 155.00000000000364)
('on', 150.26086956521851)
('affordable', 144.0)
('libya', 120.00000000000001)
('not', 116.72727272727538)
('care', 112.00000000000007)
('borders', 96.000000000000014)
('think', 94.799999999999585)
('gun', 90.000000000000014)
('so', 88.36363636363707)
('t', 87.600000000000378)
('medicare', 84.000000000000028)
('world', 80.999999999999929)
('crisis', 79.999999999999972)
('muslims', 72.000000000000028)
('emergencies', 72.000000000000028)
('cap', 72.000000000000028)
('language', 72.000000000000028)
('wealthiest', 72.000000000000028)
('donors', 72.000000000000028)
('african', 72.0)
('can', 69.000000000000014)
('going', 66.545454545455186)
('when', 62.399999999999807)
('veterans', 60.0)
('minute', 60.0)
('instability', 60.0)
('cannot', 60.0)
('65', 60.0)
('donations', 60.0)
('act', 59.999999999999993)
('pay', 59.999999999999957)
('tuition', 56.0)
('my', 55.058823529411754)
('senator', 54.545454545454049)
('now', 54.315789473683765)
('revolution', 54.000000000000064)
('muslim', 53.999999999999986)
('get', 51.789473684210662)
('middle', 51.428571428571423)
('one', 50.526315789473713)
('how', 49.846153846153712)
('or', 49.263157894736807)
('those', 48.000000000000178)
('wait', 48.000000000000014)
('million', 48.000000000000014)
('complicated', 48.000000000000014)
('corporations', 48.000000000000014)
('black', 48.000000000000014)
('costs', 48.000000000000014)
('provided', 48.000000000000014)
('steagall', 48.000000000000007)
('happen', 48.000000000000007)
('vietnam', 48.0)
('head', 48.0)
('pell', 48.0)
('terror', 48.0)
('goes', 48.0)
('prescriptions', 48.0)
('fbi', 48.0)
('afford', 48.0)
('challenges', 48.0)
('shot', 48.0)
('crime', 48.0)
('hedge', 48.0)
('turkey', 48.0)
('teddy', 48.0)
('pac', 48.0)
('week', 48.0)
('iraqis', 48.0)
('grants', 48.0)
('region', 47.999999999999993)
('hour', 47.999999999999986)
('your', 46.400000000000119)
('class', 45.000000000000043)
('talk', 45.000000000000014)
('money', 42.666666666666622)
('many', 42.461538461538566)
('ground', 42.000000000000007)
('her', 42.000000000000007)
('role', 41.999999999999993)
('no', 41.999999999999972)
('did', 40.000000000000099)
('living', 40.000000000000014)
('seconds', 40.000000000000014)
('man', 40.000000000000007)
('cities', 40.000000000000007)
('years', 39.999999999999943)
('together', 39.000000000000021)
('economy', 38.999999999999986)
('first', 38.769230769230674)
('term', 38.40000000000002)
('these', 37.714285714285751)
('come', 37.090909090909108)
('nation', 37.090909090909079)
('check', 36.000000000000007)
('regime', 36.000000000000007)
('row', 36.000000000000007)
('iraqi', 36.000000000000007)
('working', 36.000000000000007)
('watching', 36.000000000000007)
('switch', 36.000000000000007)
('krueger', 36.000000000000007)
('killed', 36.000000000000007)
('calling', 36.000000000000007)
('couldn', 36.000000000000007)
('shoe', 36.000000000000007)
('barbaric', 36.000000000000007)
('infrastructure', 36.000000000000007)
('dictator', 36.000000000000007)
('different', 36.000000000000007)
('early', 36.000000000000007)
('oh', 36.000000000000007)
('afghanistan', 36.0)
('model', 36.0)
('today', 35.999999999999986)
('international', 35.999999999999972)
('americans', 35.999999999999964)
('leadership', 35.999999999999964)
('where', 34.6666666666666)
('thank', 34.285714285714285)
('change', 34.285714285714256)
('place', 34.285714285714249)
('between', 33.600000000000023)
('answer', 33.600000000000016)
('happened', 33.599999999999959)
('only', 33.230769230769141)
('enough', 33.000000000000021)
('ours', 32.000000000000007)
('turn', 32.000000000000007)
('neighbors', 32.0)
('92', 32.0)
('quick', 32.0)
('prevent', 32.0)
('france', 32.0)
('organizations', 32.0)
('still', 32.0)
('didn', 32.0)
('nearly', 32.0)
('ways', 32.0)
('rebuild', 32.0)
('heard', 31.999999999999964)
('time', 31.999999999999947)
('proud', 30.000000000000007)
('happening', 30.000000000000007)
('effort', 30.000000000000007)
('such', 30.000000000000007)
('increase', 30.000000000000007)
('policy', 30.000000000000007)
('show', 30.000000000000007)
('jobs', 30.000000000000007)
('among', 30.000000000000007)
('billionaires', 30.000000000000007)
('former', 30.000000000000007)
('running', 30.000000000000007)
('business', 30.000000000000007)
('wealth', 28.800000000000029)
('finance', 28.800000000000026)
('may', 28.800000000000015)
('group', 28.800000000000015)
('federal', 28.800000000000015)
('60', 28.800000000000015)
('same', 28.800000000000015)
('mean', 28.800000000000015)
('being', 28.799999999999944)
('thinking', 27.999999999999996)
('malley', 27.428571428571495)
('millions', 27.428571428571413)
('stand', 27.428571428571409)
('real', 26.666666666666661)
('making', 26.66666666666665)
('leave', 24.000000000000014)
('everybody', 24.000000000000014)
('industry', 24.000000000000014)
('level', 24.000000000000007)
('says', 24.000000000000007)
('laughter', 24.000000000000007)
('emotional', 24.000000000000004)
('isil', 24.000000000000004)
('150', 24.000000000000004)
('inclusive', 24.000000000000004)
('request', 24.000000000000004)
('covers', 24.000000000000004)
('proves', 24.000000000000004)
('revitalize', 24.000000000000004)
('floating', 24.000000000000004)
('flood', 24.000000000000004)
('company', 24.000000000000004)
('picture', 24.000000000000004)
('intend', 24.000000000000004)
('welcome', 24.000000000000004)
('parenthood', 24.000000000000004)
('invested', 24.000000000000004)
('weekend', 24.000000000000004)
('billion', 24.000000000000004)
('younger', 24.000000000000004)
('excuse', 24.000000000000004)
('assume', 24.000000000000004)
('premiums', 24.000000000000004)
('serious', 24.000000000000004)
('laws', 24.000000000000004)
('restored', 24.000000000000004)
('cares', 24.000000000000004)
('diplomacy', 24.000000000000004)
('leads', 24.000000000000004)
('unraveled', 24.000000000000004)
('battle', 24.000000000000004)
('chair', 24.000000000000004)
('empathize', 24.000000000000004)
('21st', 24.000000000000004)
('depend', 24.000000000000004)
('obamacare', 24.000000000000004)
('jvu', 24.000000000000004)
('finally', 24.000000000000004)
('asking', 24.000000000000004)
('burlington', 24.000000000000004)
('carpenters', 24.000000000000004)
('brown', 24.000000000000004)
('refinance', 24.000000000000004)
('none', 24.000000000000004)
('vegas', 24.000000000000004)
('stays', 24.000000000000004)
('join', 24.000000000000004)
('trouble', 24.000000000000004)
('fifty', 24.000000000000004)
('exact', 24.000000000000004)
('governments', 24.000000000000004)
('turns', 24.000000000000004)
('proposals', 24.000000000000004)
('speculation', 24.000000000000004)
('tougher', 24.000000000000004)
('dealing', 24.000000000000004)
('targets', 24.000000000000004)
('substitute', 24.000000000000004)
('constitution', 24.000000000000004)
('realizing', 24.000000000000004)
('suspect', 24.000000000000004)
('staff', 24.000000000000004)
('satisfy', 24.000000000000004)
('grandparents', 24.000000000000004)
('inauguration', 24.000000000000004)
('victimized', 24.000000000000004)
('french', 24.000000000000004)
('understanding', 24.000000000000004)
('water', 24.000000000000004)
('baseball', 24.000000000000004)
('groups', 24.000000000000004)
('address', 24.000000000000004)
('along', 24.000000000000004)
('buck', 24.000000000000004)
('enroll', 24.000000000000004)
('thirty', 24.000000000000004)
('canadian', 24.000000000000004)
('institute', 24.000000000000004)
('accomplished', 24.000000000000004)
('shootings', 24.000000000000004)
('love', 24.000000000000004)
('merely', 24.000000000000004)
('prefer', 24.000000000000004)
('market', 24.000000000000004)
('sake', 24.000000000000004)
('live', 24.000000000000004)
('opposed', 24.000000000000004)
('commissioner', 24.000000000000004)
('sharing', 24.000000000000004)
('downtown', 24.000000000000004)
('carnival', 24.000000000000004)
('everywhere', 24.000000000000004)
('car', 24.000000000000004)
('originally', 24.000000000000004)
('soul', 24.000000000000004)
('values', 24.000000000000004)
('attain', 24.000000000000004)
('trump', 24.000000000000004)
('figure', 24.000000000000004)
('1980s', 24.000000000000004)
('performed', 24.000000000000004)
('allowed', 24.000000000000004)
('clothing', 24.000000000000004)
('nihilism', 24.000000000000004)
('1', 24.000000000000004)
('rubio', 24.000000000000004)
('rubin', 24.000000000000004)
('absolute', 24.000000000000004)
('pathway', 24.000000000000004)
('armies', 24.000000000000004)
('influenced', 24.000000000000004)
('disgusted', 24.000000000000004)
('heartbreaking', 24.000000000000004)
('designed', 24.000000000000004)
('nomination', 24.000000000000004)
('grow', 24.000000000000004)
('classroom', 24.000000000000004)
('natural', 24.000000000000004)
('remember', 24.000000000000004)
('whenever', 24.000000000000004)
('maybe', 24.000000000000004)
('pulled', 24.000000000000004)
('embassies', 24.000000000000004)
('indeed', 24.000000000000004)
('seizing', 24.000000000000004)
('unacceptable', 24.000000000000004)
('brain', 24.000000000000004)
('equip', 24.000000000000004)
('cold', 24.000000000000004)
('internationally', 24.000000000000004)
('oakley', 24.000000000000004)
('aumf', 24.000000000000004)
('stegall', 24.000000000000004)
('main', 24.000000000000004)
('3', 24.000000000000004)
('matches', 24.000000000000004)
('wealthy', 24.000000000000004)
('maintaining', 24.000000000000004)
('administer', 24.000000000000004)
('name', 24.000000000000004)
('truthful', 24.000000000000004)
('realistic', 24.000000000000004)
('boehner', 24.000000000000004)
('85', 24.000000000000004)
('individually', 24.000000000000004)
('significantly', 24.000000000000004)
('yeah', 24.000000000000004)
('sexually', 24.000000000000004)
('tried', 24.000000000000004)
('canada', 24.000000000000004)
('shown', 24.000000000000004)
('concur', 24.000000000000004)
('antiwar', 24.000000000000004)
('looking', 24.000000000000004)
('contained', 24.000000000000004)
('investigation', 24.000000000000004)
('imperative', 24.000000000000004)
('dominate', 24.000000000000004)
('correct', 24.000000000000004)
('streamlined', 24.000000000000004)
('rebuilding', 24.000000000000004)
('performing', 24.000000000000004)
('theory', 24.000000000000004)
('unexpected', 24.000000000000004)
('mechanisms', 24.000000000000004)
('quite', 24.000000000000004)
('taxed', 24.000000000000004)
('questioning', 24.000000000000004)
('seventy', 24.000000000000004)
('1994', 24.000000000000004)
('impose', 24.000000000000004)
('waited', 24.000000000000004)
('constantly', 24.000000000000004)
('fleeing', 24.000000000000004)
('specifically', 24.000000000000004)
('directly', 24.000000000000004)
('carry', 24.000000000000004)
('message', 24.000000000000004)
('open', 24.000000000000004)
('george', 24.000000000000004)
('ripping', 24.000000000000004)
('city', 24.000000000000004)
('necessarily', 24.000000000000004)
('caught', 24.000000000000004)
('senior', 24.000000000000004)
('iowans', 24.000000000000004)
('rating', 24.000000000000004)
('sites', 24.000000000000004)
('threshold', 24.000000000000004)
('aggressive', 24.000000000000004)
('california', 24.000000000000004)
('upgrade', 24.000000000000004)
('gulf', 24.000000000000004)
('daily', 24.000000000000004)
('behind', 24.000000000000004)
('congressional', 24.000000000000004)
('carolina', 24.000000000000004)
('employers', 24.000000000000004)
('secondary', 24.000000000000004)
('prime', 24.000000000000004)
('borrow', 24.000000000000004)
('miles', 24.000000000000004)
('predicted', 24.000000000000004)
('elected', 24.000000000000004)
('namely', 24.000000000000004)
('europeans', 24.000000000000004)
('mortgage', 24.000000000000004)
('position', 24.000000000000004)
('alarming', 24.000000000000004)
('review', 24.000000000000004)
('representatives', 24.000000000000004)
('reading', 24.000000000000004)
('across', 24.000000000000004)
