('deposed', 15.999999999999998)
('however', 15.999999999999998)
('tricare', 15.999999999999998)
('electing', 15.999999999999998)
('faced', 15.999999999999998)
('reported', 15.999999999999998)
('players', 15.999999999999998)
('planned', 15.999999999999998)
('faces', 15.999999999999998)
('argue', 15.999999999999998)
('com', 15.999999999999998)
('islamists', 15.999999999999998)
('legs', 15.999999999999998)
('hardworking', 15.999999999999998)
('258', 15.999999999999998)
('legalizing', 15.999999999999998)
('trust', 15.999999999999998)
('speak', 15.999999999999998)
('puts', 15.999999999999998)
('shouting', 15.999999999999998)
('asked', 15.999999999999993)
('lift', nan)
('in', 272.00000000000864)
('is', 231.0000000000031)
('it', 199.99999999999866)
('for', 123.99999999999999)
('do', 103.99999999999943)
('isis', 95.999999999999929)
('was', 86.400000000001015)
('people', 84.000000000000128)
('attacked', 64.0)
('war', 60.800000000000033)
('secretary', 60.799999999999656)
('has', 57.846153846154053)
('said', 57.600000000000037)
('if', 51.428571428571267)
('fight', 48.0)
('fail', 47.999999999999986)
('marijuana', 47.999999999999986)
('evil', 47.999999999999986)
('old', 47.999999999999986)
('raised', 47.999999999999986)
('don', 47.999999999999851)
('just', 47.99999999999978)
('right', 44.307692307692172)
('candidate', 39.999999999999993)
('attacks', 39.999999999999979)
('things', 38.400000000000013)
('had', 34.666666666666572)
('m', 33.454545454545595)
('make', 33.45454545454534)
('yes', 32.000000000000121)
('10', 32.000000000000014)
('away', 32.000000000000007)
('approach', 32.000000000000007)
('experience', 32.000000000000007)
('worked', 32.0)
('left', 32.0)
('50', 32.0)
('critique', 32.0)
('mistake', 31.999999999999996)
('laden', 31.999999999999993)
('jail', 31.999999999999993)
('altogether', 31.999999999999993)
('east', 31.999999999999993)
('mexico', 31.999999999999993)
('seattle', 31.999999999999993)
('emergency', 31.999999999999993)
('failing', 31.999999999999993)
('hearts', 31.999999999999993)
('investments', 31.999999999999993)
('unemployment', 31.999999999999993)
('arab', 31.999999999999993)
('county', 31.999999999999993)
('vision', 31.999999999999993)
('underestimated', 31.999999999999993)
('offer', 31.999999999999993)
('differences', 31.999999999999993)
('much', 28.800000000000061)
('legislation', 28.000000000000011)
('security', 28.000000000000007)
('deal', 28.000000000000007)
('way', 27.999999999999925)
('been', 27.428571428571349)
('came', 26.666666666666664)
('respond', 26.666666666666664)
('families', 26.666666666666664)
('best', 25.599999999999991)
('support', 24.000000000000007)
('forces', 24.0)
('saying', 24.0)
('bail', 24.0)
('bad', 24.0)
('drugs', 24.0)
('56', 24.0)
('bottom', 24.0)
('year', 23.999999999999989)
('o', 23.272727272727298)
('down', 22.857142857142829)
('countries', 22.399999999999995)
('earth', 21.333333333333339)
('talking', 21.333333333333336)
('unfortunately', 21.333333333333332)
('yet', 21.333333333333332)
('disagreement', 21.333333333333332)
('background', 21.333333333333332)
('three', 20.000000000000007)
('human', 20.000000000000007)
('citizens', 20.000000000000007)
('republicans', 20.000000000000004)
('life', 19.999999999999996)
('super', 19.999999999999996)
('fair', 19.199999999999989)
('absolutely', 18.666666666666661)
('stop', 16.000000000000004)
('quickly', 16.000000000000004)
('everything', 16.000000000000004)
('hear', 16.000000000000004)
('seem', 16.0)
('responsible', 16.0)
('cordes', 16.0)
('ending', 16.0)
('bush', 16.0)
('screening', 16.0)
('kcci', 16.0)
('result', 16.0)
('privilege', 16.0)
('aid', 16.0)
('aig', 16.0)
('expenses', 16.0)
('showing', 16.0)
('opportunity', 16.0)
('greatest', 16.0)
('thanks', 16.0)
('belongs', 16.0)
('gave', 16.0)
('shadow', 16.0)
('specific', 16.0)
('night', 16.0)
('somehow', 16.0)
('born', 16.0)
('donald', 16.0)
('enemies', 16.0)
('graduates', 16.0)
('paid', 16.0)
('dollars', 16.0)
('efforts', 16.0)
('until', 16.0)
('regulate', 15.999999999999998)
('affairs', 15.999999999999998)
('strength', 15.999999999999998)
('recommended', 15.999999999999998)
('exactly', 15.999999999999998)
('psychologically', 15.999999999999998)
('germany', 15.999999999999998)
('underemployment', 15.999999999999998)
('grave', 15.999999999999998)
('neighborhoods', 15.999999999999998)
('interject', 15.999999999999998)
('tanzania', 15.999999999999998)
('dod', 15.999999999999998)
('accounted', 15.999999999999998)
('principle', 15.999999999999998)
('voting', 15.999999999999998)
('random', 15.999999999999998)
('qaeda', 15.999999999999998)
('radio', 15.999999999999998)
('lethal', 15.999999999999998)
('lessons', 15.999999999999998)
('touches', 15.999999999999998)
('proposed', 15.999999999999998)
('explain', 15.999999999999998)
('folks', 15.999999999999998)
('rice', 15.999999999999998)
('foremost', 15.999999999999998)
('criticized', 15.999999999999998)
('guatemala', 15.999999999999998)
('qaida', 15.999999999999998)
('ban', 15.999999999999998)
('ruins', 15.999999999999998)
('mandatory', 15.999999999999998)
('tattoos', 15.999999999999998)
('capacity', 15.999999999999998)
('lots', 15.999999999999998)
('score', 15.999999999999998)
('arcane', 15.999999999999998)
('sorts', 15.999999999999998)
('submarine', 15.999999999999998)
('stadium', 15.999999999999998)
('duties', 15.999999999999998)
('defray', 15.999999999999998)
('prosperous', 15.999999999999998)
('worker', 15.999999999999998)
('chile', 15.999999999999998)
('child', 15.999999999999998)
('commerce', 15.999999999999998)
('information', 15.999999999999998)
('near', 15.999999999999998)
('ain', 15.999999999999998)
('suppose', 15.999999999999998)
('voice', 15.999999999999998)
('defeated', 15.999999999999998)
('ii', 15.999999999999998)
('superpacs', 15.999999999999998)
('campaigning', 15.999999999999998)
('specter', 15.999999999999998)
('democracies', 15.999999999999998)
('complex', 15.999999999999998)
('split', 15.999999999999998)
('evaluate', 15.999999999999998)
('several', 15.999999999999998)
('entitled', 15.999999999999998)
('independent', 15.999999999999998)
('inadvertently', 15.999999999999998)
('governors', 15.999999999999998)
('posed', 15.999999999999998)
('hang', 15.999999999999998)
('hand', 15.999999999999998)
('thoughts', 15.999999999999998)
('registering', 15.999999999999998)
('vermont', 15.999999999999998)
('game', 15.999999999999998)
('practices', 15.999999999999998)
('mother', 15.999999999999998)
('opinions', 15.999999999999998)
('unfair', 15.999999999999998)
('fighters', 15.999999999999998)
('tattooed', 15.999999999999998)
('previous', 15.999999999999998)
('hills', 15.999999999999998)
('legion', 15.999999999999998)
('board', 15.999999999999998)
('easy', 15.999999999999998)
('barker', 15.999999999999998)
('ops', 15.999999999999998)
('breaks', 15.999999999999998)
('gunned', 15.999999999999998)
('vetting', 15.999999999999998)
('desire', 15.999999999999998)
('intertwined', 15.999999999999998)
('brutality', 15.999999999999998)
('51', 15.999999999999998)
('52', 15.999999999999998)
('remind', 15.999999999999998)
('steps', 15.999999999999998)
('hung', 15.999999999999998)
('proudly', 15.999999999999998)
('hoover', 15.999999999999998)
('maliki', 15.999999999999998)
('attendance', 15.999999999999998)
('plug', 15.999999999999998)
('ptsd', 15.999999999999998)
('despair', 15.999999999999998)
('genocide', 15.999999999999998)
('banker', 15.999999999999998)
('islands', 15.999999999999998)
('managers', 15.999999999999998)
('civil', 15.999999999999998)
('pays', 15.999999999999998)
('son', 15.999999999999998)
('complaints', 15.999999999999998)
('rely', 15.999999999999998)
('flying', 15.999999999999998)
('perverting', 15.999999999999998)
('influencing', 15.999999999999998)
('extremism', 15.999999999999998)
('music', 15.999999999999998)
('happy', 15.999999999999998)
('form', 15.999999999999998)
('failure', 15.999999999999998)
('congratulations', 15.999999999999998)
('attached', 15.999999999999998)
('poverty', 15.999999999999996)
('hillaryclinton', 15.999999999999996)
('spent', 15.999999999999996)
('possible', 15.999999999999996)
('four', 15.999999999999993)
('whose', 15.999999999999993)
('second', 15.999999999999993)
('ever', 15.999999999999993)
('told', 15.999999999999993)
('hundreds', 15.999999999999993)
('room', 15.999999999999993)
('era', 15.999999999999993)
('mayor', 15.999999999999993)
('laid', 15.999999999999993)
('forth', 15.999999999999993)
('took', 15.999999999999993)
('seen', 15.999999999999993)
('respectfully', 15.999999999999993)
('pick', 15.999999999999993)
('corporate', 15.999999999999993)
('election', 15.999999999999993)
('continue', 15.999999999999993)
('appear', nan)
('caucus', nan)
('you', 255.99999999999952)
('with', 127.99999999999685)
('as', 73.000000000000455)
('there', 65.066666666666592)
('at', 60.80000000000031)
('an', 50.133333333332999)
('immunity', 48.0)
('applause', 45.090909090908902)
('ended', 31.999999999999993)
('sales', 31.999999999999993)
('important', 29.714285714285705)
('lot', 28.571428571428491)
('again', 28.444444444444382)
('am', 26.666666666666618)
('agree', 25.600000000000009)
('start', 22.857142857142822)
('gone', 21.333333333333332)
('syrian', 21.333333333333332)
('cbs', 19.999999999999996)
('trying', 19.199999999999996)
('cabinet', 16.0)
('longer', 16.0)
('fraud', 16.0)
('certain', 16.0)
('arabs', 16.0)
('area', 15.999999999999998)
('betrays', 15.999999999999998)
('low', 15.999999999999998)
('passports', 15.999999999999998)
('750', 15.999999999999998)
('complete', 15.999999999999998)
('elimination', 15.999999999999998)
('pull', 15.999999999999998)
('improved', 15.999999999999998)
('disbanding', 15.999999999999998)
('dirty', 15.999999999999998)
('strongly', 15.999999999999998)
('600', 15.999999999999998)
('deep', 15.999999999999998)
('watched', 15.999999999999998)
('personnel', 15.999999999999998)
('odds', nan)
('starting', nan)
('all', 78.933333333332854)
('earners', 31.999999999999993)
('5', 24.0)
('alright', 24.0)
('month', 24.0)
('children', 21.333333333333343)
('congress', 20.000000000000007)
('follow', 17.999999999999975)
('tackle', 16.0)
('concern', 16.0)
('decisions', 16.0)
('drivers', 15.999999999999998)
('graduate', 15.999999999999998)
('field', 15.999999999999998)
('valid', 15.999999999999998)
('gaining', 15.999999999999998)
('symbol', 15.999999999999998)
('includes', 15.999999999999998)
('brotherhood', 15.999999999999998)
('building', 15.999999999999998)
('invest', 15.999999999999998)
('missouri', 15.999999999999998)
('original', 15.999999999999998)
('consider', 15.999999999999998)
('lack', 15.999999999999998)
('bravest', 15.999999999999998)
('cooperative', 15.999999999999998)
('causes', 15.999999999999998)
('referring', 15.999999999999998)
('u', 15.999999999999993)
('tv', nan)
('to', 554.00000000001307)
('what', 115.99999999999984)
('very', 59.199999999999804)
('iran', 47.999999999999986)
('rate', 40.0)
('public', 35.199999999999953)
('mothers', 31.999999999999993)
('tea', 31.999999999999993)
('consumers', 31.999999999999993)
('disastrous', 31.999999999999993)
('action', 31.999999999999993)
('put', 29.090909090909076)
('safety', 26.666666666666664)
('small', 26.666666666666664)
('hours', 26.666666666666664)
('program', 24.0)
('paying', 24.0)
('woman', 24.0)
('moines', 22.399999999999995)
('certainly', 20.000000000000007)
('full', 19.199999999999996)
('family', 19.199999999999996)
('fall', 16.0)
('lawyer', nan)
('a', 321.99999999999875)
('are', 111.99999999999835)
('arc', 47.999999999999986)
('believe', 37.71428571428573)
('also', 36.363636363636395)
('intelligence', 32.000000000000014)
('leading', 32.000000000000007)
('justice', 32.0)
('expand', 31.999999999999993)
('rates', 31.999999999999993)
('jordan', 31.999999999999993)
('barbarism', 31.999999999999993)
('sometimes', 31.999999999999993)
('regulations', 31.999999999999993)
('gains', 31.999999999999993)
('banking', 31.999999999999993)
('sustainable', 31.999999999999993)
('throwing', 31.999999999999993)
('close', 31.999999999999993)
('reverse', 31.999999999999993)
('see', 28.799999999999983)
('threats', 28.000000000000011)
('recently', 28.000000000000007)
('his', 25.599999999999991)
('last', 25.14285714285711)
('him', 19.199999999999996)
('penalty', 16.0)
('impact', 15.999999999999998)
('securing', 15.999999999999998)
('nervous', 15.999999999999998)
('heavily', 15.999999999999998)
('8', 15.999999999999998)
('invoke', 15.999999999999998)
('courage', 15.999999999999998)
('preparing', 15.999999999999998)
('closely', 15.999999999999998)
('during', 15.999999999999998)
('sunni', 15.999999999999998)
('resolve', 15.999999999999998)
('progressive', 15.999999999999998)
('doubled', 15.999999999999998)
('activity', 15.999999999999998)
('set', 15.999999999999998)
('activists', 15.999999999999998)
('dumb', 15.999999999999998)
('sea', 15.999999999999998)
('nouri', 15.999999999999998)
('11th', 15.999999999999998)
('declined', 15.999999999999998)
('pretty', 15.999999999999993)
('childhood', nan)
('immigration', 175.99999999999997)
('have', 169.99999999999915)
('this', 121.00000000000126)
('e', 112.0)
('tax', 104.0)
('united', 33.777777777777672)
('next', 32.000000000000007)
('challenge', 32.0)
('train', 31.999999999999993)
('sit', 31.999999999999993)
('lines', 31.999999999999993)
('healthcare', nan)
('our', 107.73333333333436)
('young', 79.999999999999986)
('universities', 64.0)
('let', 57.846153846153754)
('question', 54.857142857142769)
('clinton', 53.333333333333158)
('up', 52.266666666666502)
('out', 49.230769230769084)
('from', 49.142857142857331)
('lesson', 47.999999999999986)
('sick', 47.999999999999986)
('index', 47.999999999999986)
('presidents', 47.999999999999986)
('criminal', 47.999999999999986)
('go', 47.999999999999396)
('truth', 39.999999999999979)
('university', 31.999999999999996)
('tenth', 31.999999999999993)
('doing', 25.600000000000037)
('republican', 24.000000000000004)
('dominated', nan)
('i', 365.99999999999295)
('s', 155.00000000000045)
('on', 143.99999999999866)
('activism', 112.0)
('not', 106.9999999999999)
('but', 106.99999999999874)
('be', 99.200000000000642)
('wall', 95.999999999999929)
('wage', 85.333333333333286)
('think', 84.266666666667447)
('so', 80.999999999999531)
('cannot', 80.0)
('libya', 80.0)
('mails', 80.0)
('education', 80.0)
('gun', 79.999999999999986)
('t', 77.866666666665637)
('care', 74.6666666666667)
('about', 72.533333333333658)
('islam', 72.0)
('world', 71.999999999999886)
('can', 66.909090909090736)
('going', 65.066666666666364)
('borders', 64.0)
('learn', 64.0)
('threat', 64.0)
('dangerous', 64.0)
('affordable', 63.999999999999972)
('more', 61.714285714285772)
('who', 57.999999999999417)
('crisis', 53.3333333333333)
('will', 52.36363636363658)
('he', 52.000000000000014)
('health', 50.666666666666558)
('senator', 50.00000000000049)
('know', 48.000000000000085)
('african', 48.0)
('region', 48.0)
('kathie', 48.0)
('pay', 47.999999999999993)
('act', 47.999999999999993)
('regime', 47.999999999999986)
('muslims', 47.999999999999986)
('emergencies', 47.999999999999986)
('cap', 47.999999999999986)
('language', 47.999999999999986)
('eliminates', 47.999999999999986)
('donors', 47.999999999999986)
('jihadists', 47.999999999999986)
('expect', 47.999999999999986)
('gaddafi', 47.999999999999986)
('fact', 47.999999999999986)
('citizenship', 47.999999999999986)
('loophole', 47.999999999999986)
('administrations', 47.999999999999986)
('when', 47.999999999999844)
('get', 46.857142857142847)
('states', 46.399999999999842)
('now', 45.866666666666752)
('well', 45.714285714285801)
('by', 45.714285714285708)
('their', 45.538461538461185)
('should', 44.571428571428783)
('need', 44.571428571428704)
('my', 44.571428571428555)
('or', 44.571428571428449)
('say', 42.999999999999659)
('term', 42.666666666666664)
('steagall', 42.666666666666657)
('one', 42.666666666666636)
('american', 41.599999999999895)
('like', 41.333333333333478)
('ve', 40.999999999999666)
('minimum', 40.0)
('veterans', 39.999999999999986)
('hour', 39.999999999999986)
('instability', 39.999999999999986)
('living', 39.999999999999986)
('65', 39.999999999999986)
('donations', 39.999999999999986)
('invasion', 39.999999999999986)
('border', 39.999999999999986)
('refugees', 39.999999999999986)
('minute', 39.999999999999979)
('12', 39.999999999999979)
('seconds', 39.999999999999979)
('class', 39.999999999999957)
('middle', 39.999999999999957)
('governor', 39.999999999999886)
('sanders', 39.999999999999872)
('us', 39.99999999999951)
('were', 39.466666666666399)
('how', 39.272727272727415)
('which', 39.272727272727359)
('your', 38.666666666666764)
('ask', 38.400000000000013)
('banks', 38.399999999999999)
('america', 37.818181818181962)
('other', 37.333333333333378)
('kevin', 37.333333333333343)
('face', 37.333333333333343)
('tuition', 37.333333333333336)
('medicare', 37.333333333333336)
('use', 37.333333333333336)
('parents', 37.333333333333329)
('because', 36.571428571428626)
('back', 36.363636363636402)
('revolution', 36.000000000000014)
('number', 35.999999999999993)
('muslim', 35.999999999999986)
('why', 35.555555555555472)
('state', 35.555555555555472)
('radical', 35.199999999999967)
('could', 34.666666666666657)
('economy', 34.666666666666643)
('issue', 34.666666666666572)
('no', 34.461538461538375)
('those', 34.461538461538368)
('talk', 34.28571428571427)
('understand', 34.28571428571427)
('major', 34.285714285714221)
('actually', 33.999999999999943)
('first', 33.599999999999923)
('many', 33.454545454545617)
('any', 33.454545454545581)
('percent', 32.000000000000078)
('these', 32.000000000000071)
('than', 32.000000000000057)
('change', 32.000000000000021)
('15', 32.000000000000014)
('hillary', 32.000000000000007)
('development', 32.000000000000007)
('wait', 32.0)
('france', 32.0)
('million', 32.0)
('complicated', 32.0)
('corporations', 32.0)
('black', 32.0)
('costs', 32.0)
('provided', 32.0)
('consensus', 32.0)
('ourselves', 32.0)
('assad', 32.0)
('boots', 32.0)
('light', 32.0)
('attack', 32.0)
('happen', 31.999999999999996)
('consequences', 31.999999999999996)
('proposal', 31.999999999999996)
('vietnam', 31.999999999999993)
('head', 31.999999999999993)
('pell', 31.999999999999993)
('terror', 31.999999999999993)
('goes', 31.999999999999993)
('prescriptions', 31.999999999999993)
('fbi', 31.999999999999993)
('afford', 31.999999999999993)
('challenges', 31.999999999999993)
('bets', 31.999999999999993)
('shot', 31.999999999999993)
('crime', 31.999999999999993)
('hedge', 31.999999999999993)
('turkey', 31.999999999999993)
('teddy', 31.999999999999993)
('situation', 31.999999999999993)
('pac', 31.999999999999993)
('week', 31.999999999999993)
('iraqis', 31.999999999999993)
('grants', 31.999999999999993)
('roosevelt', 31.999999999999993)
('phrase', 31.999999999999993)
('jihadi', 31.999999999999993)
('advice', 31.999999999999993)
('jihadist', 31.999999999999993)
('media', 31.999999999999993)
('operation', 31.999999999999993)
('toppling', 31.999999999999993)
('negotiate', 31.999999999999993)
('redistribution', 31.999999999999993)
('listening', 31.999999999999993)
('regardless', 31.999999999999993)
('chairman', 31.999999999999993)
('bin', 31.999999999999993)
('collaboratively', 31.999999999999993)
('softness', 31.999999999999993)
('eliminate', 31.999999999999993)
('entitlement', 31.999999999999993)
('blueprint', 31.999999999999993)
('magic', 31.999999999999993)
('race', 31.999999999999993)
('makers', 31.999999999999993)
('capital', 31.999999999999993)
('degree', 31.999999999999993)
('named', 31.999999999999993)
('outcomes', 31.999999999999993)
('2015', 31.999999999999993)
('conversation', 31.999999999999993)
('los', 31.999999999999993)
('defending', 31.999999999999993)
('partners', 31.999999999999993)
('dreamers', 31.999999999999993)
('prayers', 31.999999999999993)
('legacy', 31.999999999999993)
('equal', 31.999999999999993)
('earning', 31.999999999999993)
('killings', 31.999999999999993)
('contribute', 31.999999999999993)
('bulk', 31.999999999999993)
('mail', 31.999999999999993)
('lust', 31.999999999999993)
('parts', 31.999999999999993)
('lobby', 31.999999999999993)
('executive', 31.999999999999993)
('paul', 31.999999999999993)
('happens', 31.999999999999993)
('angeles', 31.999999999999993)
('promise', 31.999999999999993)
('campus', 31.999999999999993)
('incredible', 31.999999999999993)
('come', 30.222222222222165)
('years', 29.999999999999954)
('does', 29.714285714285708)
('together', 29.714285714285687)
('000', 29.714285714285683)
('income', 29.714285714285669)
('look', 29.538461538461455)
('take', 29.333333333333417)
('comprehensive', 29.333333333333321)
('commercial', 29.333333333333304)
('did', 29.090909090909115)
('administration', 28.799999999999994)
('leadership', 28.799999999999986)
('international', 28.799999999999983)
('reform', 28.799999999999983)
('chance', 28.799999999999962)
('money', 28.444444444444404)
('role', 28.000000000000011)
('answer', 28.000000000000007)
('ground', 28.000000000000007)
('her', 28.000000000000007)
('lower', 28.000000000000007)
('tonight', 28.000000000000007)
('drug', 28.000000000000007)
('terrorism', 28.000000000000004)
('difficult', 28.000000000000004)
('she', 27.999999999999996)
('into', 27.999999999999968)
('debate', 27.999999999999964)
('good', 27.999999999999961)
('11', 27.42857142857142)
('whether', 27.428571428571416)
('nation', 27.199999999999942)
('place', 26.666666666666679)
('insurance', 26.666666666666679)
('such', 26.666666666666664)
('man', 26.666666666666664)
('increase', 26.666666666666664)
('cities', 26.666666666666664)
('among', 26.666666666666664)
('history', 26.666666666666664)
('responsibility', 26.666666666666664)
('century', 26.666666666666664)
('planet', 26.666666666666664)
('ago', 26.666666666666664)
('contributions', 26.666666666666664)
('haven', 26.666666666666664)
('guns', 26.666666666666664)
('fighting', 26.666666666666664)
('some', 26.666666666666643)
('political', 26.666666666666629)
('americans', 26.181818181818162)
('where', 25.999999999999972)
('saw', 25.599999999999991)
('lives', 25.599999999999991)
('nancy', 25.599999999999991)
('move', 25.599999999999991)
('big', 25.599999999999941)
('help', 25.142857142857125)
('ll', 25.142857142857125)
('really', 25.14285714285711)
('without', 25.14285714285711)
('power', 25.14285714285711)
('happened', 24.88888888888884)
('working', 24.000000000000011)
('time', 24.000000000000007)
('today', 24.000000000000007)
('check', 24.0)
('row', 24.0)
('iraqi', 24.0)
